bloco_id,text,option_a,option_b,option_c,option_d,correct_answer,difficulty,explanation
conhecimentos_tecnicos,Qual o papel da biela no conjunto biela-manivela de um motor?,Ligar o pistão ao eixo de manivelas e transmitir a força da expansão dos gases.,Sincronizar a abertura e fechamento das válvulas com o virabrequim.,Lubrificar a parede do cilindro através de pequenos orifícios.,Fornecer a centelha elétrica para o interior da câmara de combustão.,0,easy,"A biela conecta o pino do pistão ao moente do eixo de manivelas (virabrequim), transmitindo a força linear do pistão para gerar rotação no eixo."
conhecimentos_tecnicos,"Sobre as hélices de passo variável (velocidade constante), é correto afirmar que:","O passo da hélice não pode ser alterado em voo, apenas no solo.",A RPM da hélice é controlada automaticamente pelo governador da hélice.,A RPM aumenta sempre que o piloto abaixa o nariz da aeronave (mergulho).,Apenas a manete de potência regula o ângulo das pás.,1,medium,"Em hélices de velocidade constante, um governador ajusta hidraulicamente (com óleo) o passo das pás para manter a RPM selecionada pelo piloto na manete de passo, mesmo variando a velocidade ou potência."
conhecimentos_tecnicos,Um motor aeronáutico a pistão superalimentado tem a vantagem de:,Dispensar o uso de sistema elétrico para ignição.,Operar sem óleo lubrificante em altas altitudes.,Manter a pressão de admissão e a potência do motor em altitudes mais elevadas.,"Ser resfriado exclusivamente por líquido, evitando choque térmico.",2,medium,"A superalimentação (como o turbocompressor) comprime o ar de admissão, compensando a diminuição da densidade do ar em altitude e permitindo que o motor mantenha a potência."
conhecimentos_tecnicos,O que mede o Manômetro de Pressão de Óleo (Oil Pressure)?,A quantidade de óleo restante no cárter.,A temperatura do óleo ao sair do motor.,A pressão com que o óleo está sendo fornecido às partes móveis do motor.,A pressão dentro do cárter para evitar vazamentos.,2,easy,"O manômetro de pressão indica a força (pressão) de envio de óleo da bomba para o sistema, garantindo que o motor esteja sendo lubrificado adequadamente."
conhecimentos_tecnicos,"A mistura rica, controlada pela manete de mistura, é mais apropriada para:",Voos de cruzeiro em grandes altitudes para economizar combustível.,"Decolagem, subida e operações em baixa altitude e alta potência.",Evitar o superaquecimento do carburador em dias frios.,Aumentar a vida útil das velas durante o voo em descida prolongada.,1,medium,"A mistura rica fornece excesso de combustível, o que ajuda a resfriar os cilindros e prevenir detonação em fases de alta potência (decolagem e subida) e baixas altitudes onde o ar é mais denso."
conhecimentos_tecnicos,O instrumento que informa a variação de altitude (subida ou descida) da aeronave em pés por minuto é o:,Altímetro.,Velocímetro.,Indicador de Razão de Subida (VSI ou Climb).,Turn and Bank (Pau e Bola).,2,easy,"O Climb, também chamado de VSI (Vertical Speed Indicator), usa a taxa de mudança da pressão estática para indicar se o avião está subindo, descendo ou nivelado."
conhecimentos_tecnicos,A válvula de alívio (bypass) no filtro de óleo entra em operação quando:,A pressão de óleo excede o limite máximo permitido.,O filtro de óleo está entupido ou o óleo está muito viscoso.,A temperatura do óleo está muito alta e precisa passar pelo radiador.,O motor está sendo desligado e a linha precisa ser despressurizada.,1,medium,A válvula bypass garante que o motor não fique sem lubrificação caso o filtro entupa ou o óleo esteja muito grosso (frio). Ela permite a passagem do óleo sem filtrar diretamente para o motor.
conhecimentos_tecnicos,As superfícies de comando de voo primárias são:,"Flapes, slats e spoilers.","Ailerons, profundor (leme de profundidade) e leme de direção.","Compensadores (trim tabs), ailerons e flapes.","Leme de direção, flapes e estabilizador horizontal.",1,easy,"As superfícies primárias são aquelas essenciais para controlar os 3 eixos da aeronave: Ailerons (rolagem), Profundor (arfagem/cabragem) e Leme de direção (guinada)."
conhecimentos_tecnicos,O profundor (elevator) controla o movimento da aeronave no eixo:,Longitudinal.,Lateral.,Vertical.,Diagonal.,1,medium,"O profundor faz o avião arfar (levantar ou baixar o nariz), movimento que ocorre em torno do eixo lateral (transversal)."
conhecimentos_tecnicos,"Em uma inspeção pré-voo, é feito o dreno dos tanques de combustível principalmente para:",Reduzir o peso da aeronave e melhorar a performance.,Remover possíveis impurezas e água acumulada.,Aliviar a pressão estática dentro dos tanques.,Garantir que a bomba de combustível tenha fluxo constante.,1,easy,"Como a água é mais pesada que o combustível (gasolina), ela se deposita no fundo do tanque. O dreno é feito para remover água e partículas sólidas e evitar falhas no motor."
conhecimentos_tecnicos,Qual sistema evita o estol e permite manter o fluxo de ar aderido à asa em maiores ângulos de ataque?,Flapes tipo fenda (slotted) ou Slats.,Spoilers.,Compensadores.,Estabilizadores verticais.,0,medium,"Dispositivos hipersustentadores de bordo de ataque (slats/slots) e flapes fenda direcionam o ar sob alta pressão para o extradorso, retardando o descolamento da camada limite (estol)."
conhecimentos_tecnicos,A bateria de uma aeronave tem como função principal:,Fornecer energia ininterrupta durante todo o voo.,Gerar eletricidade a partir da rotação do motor.,Prover energia elétrica inicial para a partida do motor e atuar como backup em caso de falha do alternador.,Alimentar exclusivamente os magnetos do sistema de ignição.,2,medium,"A bateria é uma fonte de energia química armazenada usada para ligar o motor de arranque e equipamentos no solo, ou para emergências. Em voo, a energia é provida pelo alternador."
conhecimentos_tecnicos,A magnetização natural ou artificial de partes ferrosas de uma aeronave pode introduzir um erro na bússola magnética conhecido como:,Declinação magnética.,Desvio de bússola.,Inclinação magnética.,Precessão giroscópica.,1,medium,"O desvio de bússola (Deviation) é o erro causado por campos magnéticos locais criados pela estrutura, equipamentos elétricos ou rádio da própria aeronave."
conhecimentos_tecnicos,A mistura estequiométrica ideal (teórica) de ar e gasolina de aviação (em massa) para uma combustão completa é de aproximadamente:,12 partes de ar para 1 de combustível.,15 partes de ar para 1 de combustível.,1 parte de ar para 15 de combustível.,8 partes de ar para 1 de combustível.,1,hard,"A mistura estequiométrica (quimicamente perfeita) de ar e gasolina é de cerca de 15:1 (15 kg de ar para 1 kg de gasolina). Na prática aeronáutica, voa-se frequentemente com misturas mais ricas."
conhecimentos_tecnicos,O que são anéis de segmento de compressão no pistão?,Anéis que lubrificam a câmara de combustão durante o tempo de escapamento.,Anéis de vedação que impedem que a pressão dos gases de combustão escape para o cárter.,Anéis que rasparão o óleo excedente da parede do cilindro.,Dispositivos de refrigeração que expandem com o calor no cabeçote.,1,medium,"Os anéis de compressão, na parte superior do pistão, vedam a folga entre o pistão e a parede do cilindro, retendo os gases no topo e melhorando a taxa de compressão. Os anéis mais abaixo são raspadores de óleo."
conhecimentos_tecnicos,A unidade de medida de energia elétrica consumida no sistema elétrico e que é monitorada no amperímetro é o:,Volt.,Ohm.,Ampere.,Watt.,2,easy,"A corrente elétrica, que indica se a bateria está sendo carregada ou descarregada pelo sistema, é medida em Amperes no Amperímetro."
conhecimentos_tecnicos,"Para refrigerar adequadamente um motor a pistão arrefecido a ar, utiliza-se principalmente:","Aletas de refrigeração nos cilindros, radiador de óleo e o próprio fluxo de ar da hélice/impacto.",Um sistema de líquido de arrefecimento (coolant) com bomba d´água.,Apenas a injeção excessiva de óleo lubrificante nos cilindros.,Ar proveniente do sistema pneumático do tubo de Pitot.,0,easy,"Motores aeronáuticos arrefecidos a ar contam com aletas em torno dos cilindros para aumentar a área de dissipação térmica com o vento de impacto (ou gerado pela hélice), além do resfriamento do óleo."
conhecimentos_tecnicos,Qual destes instrumentos é operado pelo princípio giroscópico?,Velocímetro.,Indicador de Curva e Deslizamento (Turn Coordinator ou Turn and Bank).,Altímetro.,Bússola Magnética.,1,easy,"Os principais instrumentos giroscópicos em aeronaves leves são o Horizonte Artificial, o Giro Direcional e o Indicador de Curva e Deslizamento (Turn and Bank / Turn Coordinator)."
conhecimentos_tecnicos,Qual o tipo de bomba de combustível utilizada como auxílio/emergência e operada de forma independente do motor (geralmente elétrica)?,Bomba mecânica do motor.,Bomba injetora rotativa.,Bomba de reforço (Boost Pump ou Auxiliar).,Bomba de vácuo.,2,medium,"A boost pump (bomba elétrica de reforço) é usada na partida do motor, em decolagens/pousos por segurança e em caso de falha da bomba mecânica principal (acionada pelo motor)."
conhecimentos_tecnicos,"Nos motores a injeção (Fuel Injection), a formação de gelo ocorre:","Com mais frequência que no carburador, devido à injeção sob alta pressão.",Com a mesma frequência do carburador.,"Não há formação de gelo por vaporização, sendo a injeção muito menos suscetível a gelo do que o carburador.","Apenas nas mangueiras de combustível, e nunca na válvula do acelerador.",2,medium,"Como o combustível é injetado diretamente no duto de admissão de cada cilindro (e não no tubo de Venturi, que abaixa a temperatura bruscamente), motores com injeção são praticamente imunes à formação de gelo por vaporização (gelo no carburador)."
conhecimentos_tecnicos,Uma aeronave em curva perfeita (coordenada) terá a bolha do inclinômetro (Turn and Bank):,Deslocada para o lado interno da curva.,Deslocada para o lado externo da curva.,Centrada.,Oscilando rapidamente.,2,easy,"Na curva coordenada, as forças de gravidade e centrífuga estão balanceadas, fazendo com que a bolha ou ""esfera"" do instrumento fique no centro. Derrapagem a bolha vai para fora, glissagem vai para dentro."
conhecimentos_tecnicos,As partes constituintes de uma hélice incluem:,"Cubo, pás e cubo de montagem (spinner é carenagem).","Cárter, estator e rotor.","Flange, biela e cames.","Cone, tubo pitot e cubo.",0,easy,A hélice é fixada pelo cubo (hub) ao eixo do motor e possui as pás que geram a tração aerodinâmica.
conhecimentos_tecnicos,"A finalidade das ""Carenagens"" (Cowlings) em um motor é:",Aumentar a área de sustentação da aeronave.,Reduzir o arrasto aerodinâmico e canalizar o fluxo de ar para refrigeração do motor.,Absorver a vibração do eixo de manivelas.,Evitar o congelamento das mangueiras de combustível no interior do motor.,1,medium,As carenagens do motor servem para dar perfil aerodinâmico (reduzindo arrasto) e organizar/canalizar o fluxo de ar passando pelas aletas dos cilindros e pelo radiador para uma refrigeração eficiente.
conhecimentos_tecnicos,"Para evitar a ""Calço Hidráulico"" (Hydraulic Lock) em motores radiais inferiores ou invertidos, deve-se:",Drenar todo o óleo antes de cada voo.,Acelerar o motor bruscamente na partida.,Girar a hélice manualmente algumas voltas antes da partida para retirar possível acúmulo de óleo nos cilindros inferiores.,Desligar os magnetos durante o voo de descida.,2,hard,"O óleo pode escorrer pelos anéis dos pistões e acumular na câmara de combustão dos cilindros virados para baixo. Como os líquidos não são compressíveis, a tentativa de dar a partida com muito óleo ali pode entortar a biela (calço hidráulico). Girar manualmente descarrega o óleo pela válvula de escape."
conhecimentos_tecnicos,A cor da indicação de arco amarelo no velocímetro representa:,"Faixa de operação normal, sem restrições.",Faixa de operação com flapes estendidos.,Faixa de cautela; operação permitida apenas em ar calmo (sem turbulência).,Faixa de estol em configuração limpa.,2,easy,O arco amarelo no velocímetro vai da velocidade máxima estrutural de cruzeiro (Vno) até a velocidade nunca exceder (Vne). O voo nessa faixa só deve ocorrer se não houver turbulências fortes.
conhecimentos_tecnicos,"Se a pressão de admissão (Manifold Pressure) aumenta, em um motor a velocidade constante e as mesmas RPM, significa que:",O avião está estolando.,A potência do motor foi reduzida.,A potência produzida pelo motor aumentou.,Houve falha na queima do cilindro 1.,2,medium,"O Manifold Pressure mede a pressão absoluta da mistura ar/combustível sendo introduzida no cilindro. Quanto mais borboleta aberta (pressão maior), mais massa entra no motor e mais potência é gerada."
conhecimentos_tecnicos,O que o horizonte artificial (Attitude Indicator) exibe diretamente ao piloto?,"A atitude da aeronave, ou seja, sua inclinação lateral (bank) e longitudinal (pitch).",O ângulo de ataque da asa em relação ao vento relativo.,A direção magnética da proa do avião.,A razão de subida ou descida exata em pés por minuto.,0,easy,"Por meio do princípio de rigidez no espaço giroscópica, o instrumento fornece um horizonte visual artificial para mostrar o pitch (nariz acima/abaixo do horizonte) e rolagem (asas niveladas ou em curva)."
conhecimentos_tecnicos,Qual válvula é aberta no carburador (ou injeção) para desligar o motor e evitar autoignição?,Válvula de corte de mistura (Mixture Idle Cut-Off).,Válvula de combustível do tanque (Seletora).,Borboleta do acelerador totalmente fechada.,Válvula de dreno do cárter.,0,medium,"Motores aeronáuticos são desligados cortando-se totalmente a mistura (puxando a manete de mistura para a posição de corte - idle cut-off). Assim, o motor queima o combustível residual e apaga limpo, evitando autoignição acidental."
conhecimentos_tecnicos,O pino que liga a biela ao pistão é conhecido como:,Moente.,Eixo de cames.,Pino do pistão (Wrist Pin ou Pino Munhão).,Biela-mestra.,2,hard,"O pino do pistão atravessa a saia do pistão e o olho da biela, permitindo a articulação entre as duas peças."
conhecimentos_tecnicos,O altímetro possui uma janela no mostrador onde o piloto ajusta uma referência de pressão. Essa janela é conhecida como janela de:,Pressão Pitot.,Pressão Dinâmica.,Kollsman.,Precessão.,2,medium,"A janela de Kollsman é onde ajustamos a pressão barométrica (QNH ou QNE, dependendo da fase do voo) para que o altímetro apresente a altitude correta."
conhecimentos_tecnicos,"Os cabos de comando que acionam ailerons, profundor e leme em aeronaves leves estão sujeitos a alongamento ou variação com a temperatura. Qual o nome do pino de ajuste de tensão na inspeção?",Parafuso Allen.,Esticador de cabos (Turnbuckle).,Fio de freno (Safety Wire).,Anel O-Ring.,1,hard,O esticador ou tencionador (turnbuckle) é uma peça de rosca dupla usada para dar a tensão correta nos cabos de comando.
conhecimentos_tecnicos,"Os pneus das aeronaves são inflados com qual gás de preferência, para evitar oxidação e dilatação extrema por calor dos freios?",Oxigênio puro.,Dióxido de carbono (CO2).,Nitrogênio.,Hélio.,2,medium,"O nitrogênio é um gás inerte, não tem umidade (o que evita a formação de gelo em altitude e a oxidação interna das rodas) e suporta melhor as variações de temperatura, não alimentando combustão se ocorrer fogo nos freios."
conhecimentos_tecnicos,O que caracteriza uma estrutura do tipo monocoque em aviação?,Todo o esforço estrutural é suportado por uma armação interna de tubos soldados.,As forças estruturais são distribuídas exclusivamente no revestimento externo (pele).,O peso é suportado apenas pelas longarinas principais da asa e por montantes externos.,É a união entre o tecido da fuselagem e o compensado de madeira das asas.,1,medium,"Na estrutura tipo monocoque (casca de ovo), a chapa ou revestimento externo é que suporta todos ou quase todos os esforços de voo. No semi-monocoque (mais comum), a pele é auxiliada por reforçadores internos."
conhecimentos_tecnicos,Uma falha no alternador em voo sob regras visuais diurnas (VFR) exige que o piloto:,Declare emergência imediata e salte de paraquedas.,"Desligue equipamentos não essenciais, poupando a carga da bateria para comunicações ou flapes e pouse no aeródromo mais adequado.",Abra as portas da aeronave para criar arrasto dinâmico.,Puxe o aquecimento do carburador imediatamente.,1,easy,"Se o alternador falhar, o sistema elétrico da aeronave passará a ser alimentado apenas pela bateria, que tem duração limitada. A atitude correta é aliviar a carga elétrica e pousar em segurança."
conhecimentos_tecnicos,"Ao girarmos a chave de ignição do avião para as posições ""LEFT"" ou ""RIGHT"" durante o cheque de motor (run-up), estamos verificando:",O funcionamento dos tanques esquerdo e direito de combustível.,O direcionamento da hélice para os lados.,Se os magnetos esquerdo e direito estão operando independentemente e sem quedas excessivas de RPM.,O sistema de aquecimento de pitot de ambos os lados da aeronave.,2,easy,"Durante o cheque no ponto de espera, testa-se cada magneto individualmente desligando um deles (selecionando L ou R). Verifica-se se há queda leve de RPM e se o motor não morre."
conhecimentos_tecnicos,A hélice de uma aeronave tem passo reduzido (passo fino) em qual configuração de voo?,Em voo de cruzeiro rápido.,Na decolagem e na subida (para obter máxima RPM e potência de tração).,Em uma descida prolongada ou mergulho acentuado.,No estol do compressor.,1,medium,"O passo fino reduz o ""ângulo de ataque"" da pá, permitindo ao motor girar com menos resistência e atingir altas rotações, fundamental para máxima potência nas decolagens e arremetidas."
conhecimentos_tecnicos,As válvulas do motor se fecham devido à ação do(a):,Impulso do pistão subindo.,Pressão do eixo de manivelas.,Força das molas de válvula.,Gravidade.,2,medium,"O eixo de comando de válvulas (cames) empurra a válvula abrindo-a, e a forte mola que envolve a haste da válvula a força de volta para o fechamento assim que o came passa."
conhecimentos_tecnicos,"A velocidade de ""estol"", onde a aeronave perde a sustentação de forma controlada, aumenta quando o avião:",Aumenta sua velocidade no ar cruzeiro.,Diminui o seu peso ao longo de uma viagem longa.,Estende os flapes totalmente.,Está em uma curva de grande inclinação (alto ângulo de bank).,3,medium,"Nas curvas inclinadas, o fator carga (fator de carga G) aumenta, exigindo mais sustentação, o que eleva a velocidade na qual a aeronave vai estolar em comparação ao voo reto e nivelado."
conhecimentos_tecnicos,O tubo de escape de uma aeronave frequentemente possui uma cobertura ao redor (shroud) cuja finalidade principal é:,Reduzir o ruído para as pessoas no solo.,Captar ar frio e fornecer ao sistema de pitot.,Aquecer o ar externo limpo e conduzi-lo para o aquecimento da cabine ou aquecimento do carburador.,Evitar o impacto de aves.,2,medium,"O tubo de escapamento fica muito quente. Envolto em um ""shroud"", ele aquece o ar que passa ali. Este ar quente (porém limpo dos gases de escape) é usado como calefação (Cabin Heat) ou aquecimento do carburador (Carb Heat)."
conhecimentos_tecnicos,A velocidade de ar ideal para que o motor opere com melhor resfriamento e maior eficiência em voo de cruzeiro de longa distância é baseada na:,Mistura rica e rotação máxima (RPM).,Velocidade de máximo alcance.,Velocidade de estol e passo máximo.,"Vne, com o nariz em atitude de descida.",1,medium,"A velocidade de máximo alcance em cruzeiro proporciona o melhor compromisso entre consumo de combustível e avanço no tempo (economia), ideal para voos de longa distância."
conhecimentos_tecnicos,O compensador (trim tab) serve primordialmente para:,"Aliviar a força exigida nos comandos primários durante o voo, anulando as pressões nas superfícies de controle.",Frear a aeronave na aproximação final.,Ajudar a direcionar a aeronave no solo durante o táxi.,Sincronizar a velocidade da aeronave com a velocidade da hélice.,0,easy,"O compensador atua como uma pequena aleta aerodinâmica que alivia as forças exercidas pelo piloto no manche ou pedais, mantendo a atitude da aeronave constante de forma mais fácil e confortável."
conhecimentos_tecnicos,A pré-ignição ocorre quando a mistura ar/combustível se inflama:,Antes do pistão passar pelo ponto morto inferior (PMI).,Após a emissão da centelha pela vela de ignição.,Espontaneamente devido a depósitos de carvão incandescentes ou peças quentes antes da centelha das velas.,Dentro do cárter por excesso de combustível na admissão.,2,medium,"A pré-ignição é o início da queima antes do tempo adequado (antes do salto da faísca), geralmente causado por acúmulo de carbono muito quente, vela incorreta (muito quente) ou válvulas superaquecidas."
conhecimentos_tecnicos,"Para um voo em atitude e altitude constantes (voo reto horizontal equilibrado), é necessário que:",Sustentação iguale a Tração e Peso iguale ao Arrasto.,Sustentação seja maior que o Peso e Tração seja maior que o Arrasto.,Sustentação iguale o Peso e a Tração iguale o Arrasto.,Sustentação iguale o Arrasto e Tração iguale o Peso.,2,easy,"Em um voo reto, nivelado e não acelerado (equilíbrio em cruzeiro), a sustentação iguala o peso, impedindo subidas ou descidas, e a tração iguala o arrasto, mantendo a velocidade constante."
conhecimentos_tecnicos,Qual das alternativas abaixo melhor descreve o efeito do uso dos flapes?,"Eles aumentam a sustentação e o arrasto, permitindo aproximações mais íngremes sem ganho excessivo de velocidade.","Eles reduzem o arrasto e a sustentação, facilitando decolagens rápidas em pistas muito longas.","Eles atuam como lemes, permitindo controlar o eixo vertical (guinada).",Eles reduzem a capacidade do aileron de rolar a aeronave.,0,easy,"Flapes alteram a curvatura e, dependendo do tipo, a área da asa, o que aumenta a sustentação (permitindo voar mais devagar) e também o arrasto. Isso é essencial para as aproximações e pousos."
conhecimentos_tecnicos,O que é o efeito de solo (Ground Effect)?,"Aumento do arrasto induzido próximo ao solo, dificultando a decolagem.",A interferência magnética do solo na bússola durante o táxi.,"Redução do arrasto induzido quando a aeronave voa próxima à superfície, podendo gerar sustentação excessiva em baixa velocidade.",Vento lateral predominante gerado pelo atrito no asfalto da pista.,2,medium,"No efeito de solo (a uma altura igual ou inferior à envergadura da asa), a formação dos vórtices de ponta de asa é restringida, diminuindo muito o arrasto induzido e melhorando a sustentação. Isso pode fazer o avião flutuar ou decolar antes da hora."
conhecimentos_tecnicos,"Quando o motor não responde ou falha intermitentemente ao usar a bomba mecânica de combustível em grandes altitudes, e melhora acionando a bomba elétrica (boost pump), a causa mais provável é:",Mistura demasiadamente pobre por vazamento nas conexões.,Vapor Lock (Formação de vapor nas tubulações bloqueando o combustível líquido).,Entupimento total do respiro do tanque de combustível.,Gelo no sistema de admissão e no carburador.,1,hard,"Em altitudes elevadas e temperaturas altas, a baixa pressão favorece a vaporização precoce do combustível nas mangueiras antes da bomba do motor (vapor lock). A bomba elétrica ajuda a empurrar o combustível pressurizado pelas linhas."
conhecimentos_tecnicos,"A velocidade ""Vso"" na curva de performance de uma aeronave refere-se à:",Velocidade máxima com trem de pouso abaixado.,Velocidade nunca exceder.,Velocidade de estol em configuração de pouso (flapes e trens baixados).,Velocidade de manobra ou velocidade em ar turbulento.,2,medium,Vso (Stall speed in landing configuration) é indicada no velocímetro como o limite inferior do arco branco. Representa a velocidade mínima de controle antes do estol com aeronave em configuração limpa.
conhecimentos_tecnicos,Um sistema elétrico operando com 24 ou 28 volts em vez de 12 ou 14 volts é utilizado para:,Facilitar a inspeção visual dos fios expostos nos cabos de alimentação.,Diminuir a centelha do magneto para não fundir a vela.,"Reduzir o peso geral, pois tensões maiores permitem fios condutores mais finos e leves para a mesma potência elétrica.",Aumentar a autonomia da aeronave em voo noturno.,2,hard,"Tensão mais alta (Volts) diminui a corrente (Amperes) exigida para fornecer a mesma potência (Watts). Correntes menores permitem a utilização de cablagens elétricas com menor bitola (mais finas e leves), poupando peso na aeronave."
conhecimentos_tecnicos,"Durante um voo de cruzeiro, uma indicação de queda progressiva da pressão de óleo combinada com um aumento da temperatura do óleo geralmente indica:",Aumento imediato de altitude do avião em cruzeiro.,"Falha iminente no sistema de lubrificação, vazamento de óleo ou falha grave de rolamentos do motor.",Entrada da aeronave em zona de extrema turbulência de céu claro.,Normalidade térmica de um voo em um dia de ar muito rarefeito.,1,easy,Esses dois sintomas combinados (a temperatura sobe porque falta lubrificação/resfriamento e a pressão cai porque o volume diminuiu) sugerem vazamento ou falha severa na bomba. O piloto deve procurar um local para pouso imediato.
conhecimentos_tecnicos,"A função primordial de um ""Radiador de Óleo"" (Oil Cooler) é:",Dissipar o excesso de calor do motor transportado pelo fluxo de óleo.,Aquecer o ar antes de entrar na cabine ou nos carburadores.,Resfriar os gases de escape antes da atmosfera.,Limpar as impurezas retidas do cárter.,0,easy,O óleo lubrifica e auxilia a refrigerar o motor retirando calor das partes móveis. O radiador (Oil Cooler) resfria esse óleo quente circulando em seus tubos e aletas em contato com o ar frio externo.
conhecimentos_tecnicos,"Quais fatores induzem de forma mais significativa a chamada ""Guinada Adversa"" durante uma curva?",O peso das asas e do tanque cheio.,O efeito giroscópico do passo da hélice e da RPM constante.,O aumento de arrasto produzido pelo aileron da asa que está levantando.,A força assimétrica da bolha no coordenador de curva.,2,medium,"Ao rolar o avião (digamos para a direita), o aileron esquerdo desce aumentando a sustentação da asa esquerda (que sobe), mas também aumenta seu arrasto. Esse arrasto maior ""puxa"" o nariz inicialmente para a esquerda (lado oposto da curva pretendida)."
conhecimentos_tecnicos,Como o piloto combate a guinada adversa no momento de iniciar uma curva com os ailerons?,Dando potência total na manete de aceleração.,Aplicando pressão no pedal do leme na mesma direção da curva pretendida.,Subindo o profundor para evitar um estol repentino.,Retardando totalmente a mistura de combustível.,1,easy,A utilização coordenada do leme (pedais) na mesma direção do aileron serve justamente para combater o aumento de arrasto da asa oposta e girar (guinar) o nariz do avião para o rumo da curva (curva coordenada).
conhecimentos_tecnicos,As superfícies estabilizadoras convencionais localizadas na parte traseira da aeronave (empenagem) são chamadas de:,Canards.,Slats e Slots.,Estabilizador horizontal e estabilizador vertical.,Spoilers verticais de fuselagem.,2,easy,A empenagem é o conjunto da cauda que provê a estabilidade direcional e longitudinal. Inclui os estabilizadores fixos ou móveis horizontais e o vertical (deriva).
conhecimentos_tecnicos,Qual o principal fator responsável por manter um avião reto e nivelado mesmo que sofra perturbações do ar (estabilidade longitudinal)?,O diedro das asas.,A posição do centro de gravidade (CG) à frente do centro de pressão (CP) aliado ao momento de estabilização gerado pelo estabilizador horizontal na cauda.,As derivas fixadas no intradorso de cada asa.,A constante inclinação do eixo da hélice em relação ao CG da aeronave.,1,hard,"O avião é projetado para que o CG (Centro de Gravidade) fique ligeiramente à frente do centro de sustentação (CP). A força de ""cauda pesada"" criada pelo estabilizador horizontal balanceia isso e fornece a estabilidade primária de arfagem."
conhecimentos_tecnicos,"Um fator operacional que pode alterar drasticamente o ""Centro de Gravidade"" (CG) da aeronave durante um voo longo é:",O uso prolongado dos aquecimentos no sistema de pitot.,A perda de massa pela queima de combustível nos tanques.,As correntes convectivas nas áreas de maior turbulência no cruzeiro.,A extensão ou o recolhimento do trem de pouso.,1,medium,"Com o tempo, muito combustível é consumido e o avião perde muito peso nos tanques (que podem estar em pontos específicos da fuselagem ou nas asas). O consumo desse combustível deslocará a posição do CG durante o voo."
conhecimentos_tecnicos,"Em uma inspeção estrutural de aeronave, rebites com as cabeças frouxas ou escurecidas ao redor (""smoking rivets"") podem indicar:",Uso excessivo de detergentes na limpeza.,Superaquecimento normal durante o voo próximo de mach .80.,"Movimentação estrutural entre as chapas unidas (folga), necessitando substituição do rebite ou inspeção.",Apenas sujeira do escape acumulada sem importância para a asa.,2,hard,"Se um rebite estiver solto e as chapas começarem a se mover sob vibração (""fretting""), uma poeira de alumínio e óxido de cor escura é produzida ao redor da cabeça do rebite, indicando fadiga e movimento na junta."
conhecimentos_tecnicos,"No instrumento indicador de VOR (VHF Omnidirectional Range), a agulha vertical (CDI) deslocada para a direita significa:",Que o rumo desejado e selecionado (radil) encontra-se à direita de sua posição atual.,Que há falha na transmissão da antena de navegação da asa direita.,Que o piloto deve aplicar leme para a esquerda.,Que o vento está empurrando a aeronave da esquerda para a direita (deriva).,0,medium,"O Course Deviation Indicator (CDI) informa desvio. Se a barra estiver à direita, o ""curso ideal"" selecionado no OBS está fisicamente situado à direita do caminho atual da aeronave."
conhecimentos_tecnicos,"Os instrumentos de ""Giro Direcional"" (Heading Indicator) devem ser frequentemente ajustados ou corrigidos em voo com base:","No horizonte artificial, caso ocorram trepidações fortes.",Na velocidade indicada para a altitude compensada.,Nas marcações da bússola magnética da aeronave (quando a aeronave estiver nivelada e sem aceleração).,Nas posições relativas dos astros no período noturno.,2,medium,"Devido ao atrito mecânico e à rotação da Terra, os instrumentos giroscópicos não referenciados por fluxo magnético sofrem precessão (deriva no rumo) e precisam ser recalibrados periodicamente utilizando o rumo exato lido na bússola magnética."
conhecimentos_tecnicos,"O que o sistema de transponder e seu código ""Squawk"" permitem no controle de tráfego aéreo?",Aumento na potência do rádio e na clareza do canal de VHF.,Que a aeronave seja perfeitamente identificada nas telas dos radares de controle de voo como um alvo distinto com um código.,Transmissão contínua da pressão do motor via satélite para o mecânico local.,Controle contínuo do passo das hélices de modo autônomo.,1,easy,"O transponder é um equipamento radar secundário a bordo. Ao ser interrogado pelo radar do controle aéreo em terra, ele responde enviando um código (squawk) numérico (0000 a 7777) ajudando a identificar quem é o alvo na tela."
conhecimentos_tecnicos,"O modo ""ALT"" ou ""C"" de um transponder difere do modo ""A"" pois transmite não apenas o código de quatro dígitos, mas também:",A velocidade indicada da aeronave com relação ao ar.,A posição GPS precisa das coordenadas de latitude.,A altitude de pressão codificada da aeronave para o controle de tráfego aéreo.,A taxa de aquecimento do ar no sistema de calefação.,2,easy,O Modo C utiliza um altímetro cego embutido (ou codificador) que converte a pressão local e transmite automaticamente a altitude (flight level) na qual o avião se encontra em tempo real para o radar do controlador ATC.
conhecimentos_tecnicos,O farol rotativo vermelho ou os strobes brancos nas extremidades das asas (Luzes Anti-Colisão) devem ser operados:,Exclusivamente em dias chuvosos ou de neve pesada.,Somente para cruzeiros realizados acima de FL100 no período de transição noturno.,"Toda vez que o motor estiver funcionando (em terra) e durante todo o voo (dia ou noite), exceto se incomodar o piloto em nevoeiro.",Sempre que o radar for ligado pelo piloto ou co-piloto na decolagem e pouso exclusivamente.,2,medium,"As luzes anti-colisão (beacon, strobes) devem estar acesas assim que se tem a intenção de dar a partida e em todas as etapas do voo. Contudo, strobes podem ser desligados durante táxi à noite no solo (para não cegar outros) ou voando em densa cerração/nuvem (onde refletem no próprio piloto causando desorientação espacial)."
