bloco_id,text,option_a,option_b,option_c,option_d,correct_answer,difficulty,explanation
regulamentos_de_trafego_aereo,"Quando aplicável, o nível máximo para a realização de um vôo VFR é o FL:",035,045,135,145,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Em espaço aéreo controlado, a visibilidade em vôo para a realização de um vôo VFR de avião no FL 055, deve ser igual ou superior a:",3 km,,,10 km,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"No circuito de tráfego padrão, ""pista em uso 18"", o rumo da perna base será de:",090 0,1800,2700,2800,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"A área do AD destina as operações de pouso e decolagem das aeronaves, é denominada área de:",rolagem,pouso,movimento,manobras,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Sabendo-se que o aeródromo ficou interditado entre 11:55Z e 12:50Z, um plano de vôo apresentado às 11:15Z e com hora estimada de calços fora para 12:00Z, teve validade até as:",12:30Z,13:OOZ,13:20Z,13:35Z,0,medium,PPAV - PP-03
comunicacoes,"Em pistas, onde as marcas de ponto de espera no táxi sejam inexistentes, as aeronaves deverão manter-se, em relação a RWY, a uma distância mínima de 50 metros quando a mesma tiver um comprimento igual ou maior de:",800 metros,850 metros,900 metros,1200 metros %PfOvav15.,0,medium,PPAV - PP-03
comunicacoes,Toda aeronave que se encontre em situação de perigo latente ou iminente será considerada uma aeronave em:,identificação,emergência,pouso forçado,fase de incerteza,0,medium,PPAV - PP-03
comunicacoes,O espaço aéreo condicionado SBP-509 é uma área:,permitida,proibida,restrita,perigosa,0,medium,PPAV - PP-03
comunicacoes,A largura normal de uma RNAV é de:,43 NM,21 NM,16 NM,11 NM,0,medium,PPAV - PP-03
comunicacoes,"As aerovias G 678 e UWII pertencem, respectivamente, ao espaço aéreo:",inferior e inferior,inferior e superior,superior e inferior,superior e superior,0,medium,PPAV - PP-03
comunicacoes,"O serviço que tem como objetivo aumentar a eficiência do controle, pela transmissão automática e repetitiva de informação de rotina, porém essenciais ao tráfego aéreo, tem como sigla:",AFIS,ATIS,ATAS,ADFIS,0,medium,PPAV - PP-03
comunicacoes,"Um avião em vôo VFR em espaço controlado deverá manter das nuvens,' uma distância vertical, de pelo menos:",150 m,300 m,500 m,1000 m,0,medium,PPAV - PP-03
comunicacoes,"Quando um avião, no circuito de tráfego, encontrase paralelo à pista em uso, voando no mesmo sentido do pouso, deve reportar a TWR que está na perna:",base,de través,do vento,contra o vento,0,medium,PPAV - PP-03
comunicacoes,"Em relação ao EOBT, o tempo mínimo para a entrega de uma NTV a sala AIS, é de:",10 min,15 min,30 min,45 min,0,medium,PPAV - PP-03
comunicacoes,A abreviatura ETD significa hora estimada de:,partida,posição,chegada,sobrevôo,0,medium,PPAV - PP-03
comunicacoes,"O aeródromo no qual uma aeronave pode pousar, logo após a decolagem, se for necessário, caso não seja possível utilizar o aeródromo de saída é a definição de aeródromo de alternativa:",pós-decolagem,de emergência,de destino,em rota,0,medium,PPAV - PP-03
comunicacoes,O maior nível de vôo para a realização de um vôo VFR no rumo magnético de 090 graus é o FL:,095,135,145,195,0,medium,PPAV - PP-03
comunicacoes,"A aeronave que pousar num aeródromo com AFIS, deverá manter-se na escuta da estação aeronáutica, até :",a parada dos motores,livrar a pista em uso,a entrada do pátio,o início do táxi,0,medium,PPAV - PP-03
comunicacoes,"Após um acidente aeronáutico, todo tripulante terá um de seus documentos cancelado. Indique qual:",CCv,CCF,licença de PPH,habilitação noturna,0,medium,PPAV - PP-03
comunicacoes,"A autorização ATC ""livre pouso"", consiste em um sinal contínuo de luz:",verde continua,vermelha continua,verde intermitente,branca intermitente,0,medium,PPAV - PP-03
comunicacoes,"RBHA 91: autonomia mínima para um avião voar VFR entre aeródromos de uma mesma TMA, sabendo-se que o tempo de vôo até o destino é de 45 minutos, será de:",00:45 h,01:05 h,,01:30 h,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,O órgão principal do SIPAER é o(a):,GER,ANAC,DECEA,CENIPA,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"A velocidade de cruzeiro de 220 quilômetros por hora será registrada, no pland de vôo, com a codificação:",1&lt;0220,2201&lt;M,KM220,02201&lt;,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Pode-se afirmar que uma aeronave, voando no FL 050, está voando sob:",IFR,IMC,VFR,VMC,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Requisitos de autonomia para um vôo VFR de um avião (RBHA 91). Tempo de vôo SBMT para SBLO 01:50 h e SBLO para SBML 00:30 h, considerando os tempos fornecidos, indique qual a autonomia necessária para o vôo no período diurno entre os aeródromos envolvidos:",02:10 h,02:35 h,03:05 h,03:16 h,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"A instrução dada pela TWR, a uma aeronave sem rádio, para que esta regresse e pouse, é feita através de um sinal de luz intermitente:",verde,branca,amarela,vermelha,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"As aeronaves que sobrevoarem aeródromos cóm AFIS no espaço aéreo inferior num raio de 27 NM, deverão manter escuta do órgão ATS identificado como:",torre,rádio,centro,controle,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Os avisos e, ou informações emitidos pelos CRN ou CGN, das alterações nas instalações e nos métodos de operação dos SISCEAB, é designado pela abreviatura:",AIP,AIC,NOTAM,ROTAER,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"A abreviatura ""TWY"" significa:",pista,aerovia,pista de táxi,eixo de pista,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"As aeronaves, no circuito de tráfego, deverão reportar a torre de controle a situação do respectivo trem de pouso, quando na perna:",base,do vento,de través,contra o vento,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Qualquer vôo, desde que realizado abaixo do nível mínimo de uma aerovia, será referido em termos de",nível de vôo,elevação,altura,altitude,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,O órgão ATS que proporciona o ATC entre as aeronaves em vôo sob VFR especial é o(a):,EPTA,ACC,App,TWR,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"O vôo visual de aviões sobre o mar, exceto em operações de ARR ou DEP e, ou quando autorizado pelo DECEA, não poderá ser realizado abaixo da altura mínima de:",060 metros,150 metros,300 metros,500 metros,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"O circuito de tráfego de aeródromo, para aeronaves a hélice, deverá ser efetuado a uma altura de:",500 pés,1000 pés,1500 pés,3000 pés,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,A velocidade de cruzeiro da aeronave é de 110 nós. No PLN de Vôo deverá ser registrada da seguinte forma:,NOIIO,110 KT,110 NM/hora,110 KNOTS,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Dentre os abaixo citados, o nível apropriado para a realização de um vôo VFR em rota, no rumo magnético 1900, é o FL:",075,080,085,090,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"O serviço de controle de área é, normalmente, prestado por um(a):",ACC,APP,TWR,AFIS,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"A área de abordagem da segurança de vôo que se refere ao desempenho do ser humano nas atividades relacionadas ao vôo, é o fator:",humano (FH)b) material (FM),,,comportamental (F,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"O FPL, a partir da hora estimada de calços fora, é válido por:",60 min,45 min,30 min,15 min,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Em AD controlado, o AFIS é normalmente prestado por um(a):",App,ACC,TWR,AFIS,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"A fim de prevenir colisões entre aeronaves, acelerar e manter ordenado o fluxo de tráfego aéreo, o serviço de controle de área será proporcionado aos vôos controlados em:",TMA,AWY,CTR,ATZ,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,São espaços aéreos controlados:,TMA/CTR/ATZ,UTA/FIR/TMA,FIR/ATZ/TMA,CTR/TMA/FIR,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Após a partida de localidade desprovida de órgão ATS/ AIS, a aeronave que pretenda voar VFR em rota, deve apresentar em vôo ao órgão ATS apropriado o plano:",diurno,noturno,AFIL,FPL,0,medium,PPAV - PP-03
instrumentos_de_bordo,"O plano de vôo relativo a uma série de vôos regulares, que se realizam freqüentemente com idênticas características básicas, é denominado de:",PIN,RPL,SPL,CPL,0,medium,PPAV - PP-03
instrumentos_de_bordo,"No plano de vôo, o item 18 deverá conter compulsoriamente o indicador de localidade ou o nome do aeródromo da última decolagem precedido da abreviatura :",TYP/,RALT/,ALTN/,"FROM/ ef.o.v.a:.wi8, 01— A abreviatura FPC indica uma carta de rota área vôo por contato",0,medium,PPAV - PP-03
desempenho_e_planejamento,"Quando utilizamos a tabela para a determinação do nível de transição, comparando o valor do QNH com a pressão de 1013.2 HPA, concluímos que se o valor do QNH for igual ou menor, o nível de transição será:",igual,maior,menor,indiferente,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"A posição crítica, a partir da qual se liga o equipamento transponder, é a:",uno,dois,três,cinco,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Na AIP — BRASIL, a parte que contém as abreviaturas internacionais e nacionais utilizadas nas publicações AIS é identificada pela abreviatura:",AD,ENR,GEN,RAC,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Com a finalidade de reduzir os riscos da esteira de turbulência, entre uma aeronave leve ou média que decola da cabeceira da pista; atrás de uma aeronave pesada, a separação mínima será de:",1 min,2 min,3 min,5 min,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"O plano de vôo que abrange as modificações, caso haja, resultante de autorizações posteriores é denominado de plano de vôo:",em vigor,repetitivo,apresentado,suplementar,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Utilizando o equipamento radar, o controlador será o responsável pela navegação da aeronave, quando estiver sendo prestado o serviço de:",vetoração,vigilância,informação,assessoramento,0,medium,PPAV - PP-03
regulamentos_de_trafego_aereo,"Quando o número de pessoas a bordo for desconhecido no momento da apresentação do FPL, deverá ser inserida a abreviatura:",FROM,VHF,TBN,PAX,0,medium,PPAV - PP-03
meteorologia,"O movimento que a terra faz em torno de seu próprio eixo a cada 24 horas , responsável pelo dias e noites denomina-se:",rotação,translação,revolução,eclíptica,0,medium,PPAV - PP-04
meteorologia,"A temperatura Qbtida em vôo e lida diretamente no instrumento de bordo apropriado, denomina-se temperatura:",real,estática,indicada,verdadeira,0,medium,PPAV - PP-04
meteorologia,A noite a temperatura do solo diminui pelo processo de:,radiação,convecção,condução,advecção,0,medium,PPAV - PP-04
meteorologia,A dispersão ou difusão da luz solar tem início na camada da:,exosfera,ionosfera,tropopausa,estratosfera,0,medium,PPAV - PP-04
meteorologia,"Das alternativas relacionadas abaixo, indique aquela que apresenta maior albedo:",pântano,topo de nuvem,floresta,terreno regular,0,medium,PPAV - PP-04
meteorologia,O gradiente térmico na tropopausa é:,negativo,positivo,normal,isotérmico,0,medium,PPAV - PP-04
meteorologia,"O limite superior da camada atmosférica, onde tem início a filtragem seletiva, é de aproximadamente:",50 a 100 km,150 a 200 km,200 a 300 km,400 a 500 km,0,medium,PPAV - PP-04
meteorologia,"As porcentagens médias de nitrogênio e de oxtgênio na atmosfera terrestre, são respectivamente de:",,,31 e 68,68 e 31,0,medium,PPAV - PP-04
meteorologia,"A camada da atmosfera que apresenta maior concentração gasosa e sofre o efeito direto do aquecimento da superfície terrestre, denomina-se:",exosfera,ionosfera,troposfera,estratosfera,0,medium,PPAV - PP-04
meteorologia,O altímetro de uma aeronave fornece seus valores baseado no(a):,temperatura,velocidade do vento,pressão atmosférica,umidade,0,medium,PPAV - PP-04
meteorologia,"Quando o altímetro de uma aeronave é ajustado para o valor da pressão de 1013,2 hPa, suas indicações serão fornecidas em termos de:",altura,altitude pressão,altitude,altitude verdadeira,0,medium,PPAV - PP-04
meteorologia,"A distância vertical que separa uma superfície isobárica do nível do mar, denomina-se:",1.900 pés,2.200 pés,2.500 pés,2.800 pés,0,medium,PPAV - PP-04
meteorologia,O FL é sempre em função do:,QNH,QNE,QFF,QFE,0,medium,PPAV - PP-04
meteorologia,"Uma aeronave sobrevoa Brasília no FL060. A elevação da pista é de 3.450 pés, o QNH no momento do sobrevôo é de 1008,2 hPa. Com todas estas informações, tem-se que altitude pressão da aeronave",6.000 pés,6.150 pés,6.090 pés,5.850 pés,0,medium,PPAV - PP-04
meteorologia,Quando a visibilidade horizontal de um aeródromo é inferior da 50 metros a mesma é considerada como:,zero,relativa,variável,irrelevante,0,medium,PPAV - PP-04
meteorologia,"Ao realizar uma observação meteorológica foi constatado que a visibilidade horizontal era de 2100 metros e a umidade relativa de 95%. Com tais informações, como viria a codificação no METAR.",2000 HZ,2100 HZ,2000 BR,2100 BR,0,medium,PPAV - PP-04
meteorologia,"Quando a proporção de vapor de água atinge 1 por cento de um volume de ar considerado, pode-se afirmar que a umidade relativa é de:",25%,,75%,100%,0,medium,PPAV - PP-04
meteorologia,"Quando a visibilidade horizontal de um aeródromo for de 1.200 metros e a umidade relativa de 75%, poderá estar ocorrendo:",seca,névo,névo,ar saturado,0,medium,PPAV - PP-04
instrumentos_de_bordo,"Dos fenômenos abaixo, identifique a precipitação líquida que, dependendo da intensidade poderá reduzir a visibilidade na superfície:",úmida,granizo,chuvisco,névo,0,medium,PPAV - PP-04
instrumentos_de_bordo,"As latitudes compreendidas entre os círculos polares e os trópicos, denominam-se:",árticas,temperadas,tropicais,equatoriais,0,medium,PPAV - PP-04
instrumentos_de_bordo,"A camada da atmosfera onde a temperatura do ar sofre um decréscimo de 2 0C/1.000 pés, denomina-se:",tropopausa,baixa atmosfera,estratosfera,atmosfera superior,0,medium,PPAV - PP-04
instrumentos_de_bordo,A temperatura do ar a 12.000 pés de altitude é de 50 Celsius positivos. Considerando o gradiente térmico padrão ao nível do mar tem-se temperatura de:,100C,290C,300C,25 0C,0,medium,PPAV - PP-04
instrumentos_de_bordo,Os elementos meteorológicos que sempre decrescem com o aumento da altitude são:,temperatura e pressão,pressão e densidade,umidade e densidade,temperatura e umidade,0,medium,PPAV - PP-04
instrumentos_de_bordo,"Ao nível do mar a pressão parcial do oxigênio, expressa em hPa, é aproximadamente de:",200,400,600,800,0,medium,PPAV - PP-04
instrumentos_de_bordo,Os dois instantes do ano em que a iluminação é máxima num hemisfério e mínima no outro são:,3.000 pés,3.930 pés,4.140 pés,4.350 pés,0,medium,PPAV - PP-04
instrumentos_de_bordo,"Segundo os conceitos da ISA, a altura da atmosfera padrão em metros, é de:",10.000,15.000,20.000,30.000,0,medium,PPAV - PP-04
instrumentos_de_bordo,"O tipo de nevoeiro normalmente associado aos deslocamentos de massas de ar, denomina-se nevoeiro:",de radiação,convectivo,frontal,de brisa,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Segundo o atlas internacional, as nuvens médias nas latitudes polares estendem-se de 2.000 metros de altura até:",3.000 metros,4.000 metros,7.000 metros,8.000 metros,0,medium,PPAV - PP-05
instrumentos_de_bordo,"As nuvens formadas por cristais de gelo são: altas médias baixas de desenvolvimento vertical A altura máxima, segundo convenção internacional das bases das nuvens do estágio baixo, em quilômetros",altitude pressão,altitude,altura,altitude densidade,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Das nuvens abaixo, a que dá origem a chuva contínua",nublado,esparso,poucas,encoberto 800 metros e 70 a 100%,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Nuvem isolada, densa, de contornos bem definidos e que apresenta sua base sensivelmente horizontal é a:",nimbostratus,stratus,stratocumulus,cumulus,0,medium,PPAV - PP-05
instrumentos_de_bordo,"As nuvens com textura fibrosa, sem sombra própria, constituídas exclusivamente de cristais de gelo são:",altocumulus,stratus,cirrus,altostratus,0,medium,PPAV - PP-05
instrumentos_de_bordo,A camada da atmosfera que situa-se entre a troposfera e a estratosfera denomina-se:,ionosfera,baixa atmosfera,exosfera,tropopausa,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Uma aeronave sobrevoa Brasília no FL075. A elevação da pista é de 2.450 pés, o QNH no momento do sobrevôo é de 1008,2 hPa. Com estas informações, tem-se que a altitude da aeronave é de:",7.350 pés,7.500 pés,7.650 pés,8.000 pés,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Uma aeronave voando em FL, por ocasião do pouso ajusta seu altímetro para o QNH. A região onde procedeu o ajuste chama-se:",nível transição,altitude de transição,altitude pressão,elevação da pista,0,medium,PPAV - PP-05
instrumentos_de_bordo,"A pressão atmosférica ao nível do mar, para fins aeronáuticos é conhecida como:",QNE,QNH,QFF,QFE,0,medium,PPAV - PP-05
instrumentos_de_bordo,De acordo com os parâmetros estabelecidos pela atmosfera padrão para cada 30 pés de altitude a pressão decresce em média:,1 hPa,2 hPa,3 hPa,4 hPa,0,medium,PPAV - PP-05
instrumentos_de_bordo,"A temperatura, em graus Celsius, na quai as moléculas de um corpo atingem o repouso absoluto é de:",menos 373,menos 283,zero,menos 273,0,medium,PPAV - PP-05
instrumentos_de_bordo,A equivalência entre as escalas termométricas Celsius e Fahrenheit ocorre em menos:,200,300,400,500,0,medium,PPAV - PP-05
instrumentos_de_bordo,A força aparente de Coriólis provoca uma componente devido à rotação da terra. No hemisfério sul esse efeito provoca um desvio para o(a):,direita,esquerda,equador,polo,0,medium,PPAV - PP-05
instrumentos_de_bordo,"A circulação do ar atmosférico, numa baixa pressão no hemisfério sul é:",ciclônica divergente,ciclônica convergente,anticiclônica divergente,anticiclônica convergente,0,medium,PPAV - PP-05
instrumentos_de_bordo,"A medida em que as isóbaras estiverem mais próximas entre si, os ventos na região estarão mais:",calmos,fracos,fortes,variáveis,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Com relação ao vento, o de superfície estende-se desde a superfície até um limite máximo de:",100 metros,200 metros,300 metros,600 metros,0,medium,PPAV - PP-05
instrumentos_de_bordo,A força do gradiente de pressão faz com que os ventos sempre fluam na direção dos(as):,pólos,anticiclones,pressões mais altas,pressões mais baixas,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Dos ventos abaixo, identifique aquele que pertence a circulação secundária:",ventos de vale,ventos aliseos,correntes polares,corrente de jato,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Os ventos que resultam do efeito direto do gradiente de pressão, denominam-se:",gradientes,geostróficos,barostróficos,ciclostróficos,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Quando os valores de um sistema fechado de pressão vão aumentando gradativamente para o centro, dizemos que se trata de um(a):",ciclone,anticiclone,cunha,cavado,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Banco, lençol ou camada delgada de nuvens brancas, sem sombra própria, composta por pequenos elementos em forma de grânulos, é a definição da nuvem:",cumulus,cumulonimbus,cirrostratus,cirrocumulus,0,medium,PPAV - PP-05
instrumentos_de_bordo,"A presença de nuvens cirrus com aspecto alongado, ""rabo de galo"" caracteriza:",brisa marítima,chuva forte,vento forte em altitude,chuva leve,0,medium,PPAV - PP-05
instrumentos_de_bordo,"A passagem do vapor de água diretamente para o estado sólido, denomina-se:",fusão,congelação,sublimação,condensação,0,medium,PPAV - PP-05
instrumentos_de_bordo,"As condiçãos de pressão e temperatura, respectivamente, na atmosfera padrão, sao","1013,2 hPa e 15 0C","29,92 mm e Hg 20 0C",760 mm e Hg OOC,"1013,2 hPa e O O C",0,medium,PPAV - PP-05
instrumentos_de_bordo,"Nuvens cumulus possuem suas bases a 1.500 m de altura. Sabendo-se que a temperatura do ponto de orvalho a 700 m é de 140 C positivos. A temperatura do ar na base das nuvens, será de mais:",,"12,40 c","20,40 c","6,0 0 c",0,medium,PPAV - PP-05
instrumentos_de_bordo,"O gradiente térmico de 1,60C/100 m é considerado:",normal,auto-convectivo,adiabático seco,superadiabático,0,medium,PPAV - PP-05
instrumentos_de_bordo,A razão adiabática seca tem valor de:,"0,6 0C/100 metros","0,65 0 C/100 metros","0,8 0 C/100 metros",I O C/IOO metros,0,medium,PPAV - PP-05
instrumentos_de_bordo,A nuvem que caracteriza o equilíbrio condicional do ar,cumulonimbus,stratus,cumulus,stratocumulus,0,medium,PPAV - PP-05
instrumentos_de_bordo,As nuvens cumuliformes formam-se em ar:,neutro,estável,instável,condicional,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Na base de uma determinada nuvem que encontrase a 800 metros de altura a temperatura do ar é de 20 0 C positivos, portanto a temperatura do ponto de orvalho na superfície é de mais:",28 0 C,"21,6 0 C","23,6 0 C","18,40 C",0,medium,PPAV - PP-05
instrumentos_de_bordo,"Considerando as temperaturas do ar e do ponto de orvalho, na superfície, respectivamente, de 32 0 C e 240 C, pode-se afirmar que a altura média da base das nuvens convectivas, em metros, será de:",1.000,1.100,1.200,1.300,0,medium,PPAV - PP-05
instrumentos_de_bordo,Das nuvens especificadas abaixo identifique a que ocorre normalmente em ar instável:,nimbostratus,altocumulus,cirrostratus,altostratus,0,medium,PPAV - PP-05
instrumentos_de_bordo,"A pressão atmosférica determinada ao nível da pista de um aeródromo, também conhecida como ajuste a zero, possui a sigla:",QNE,QNH,QFF,QFE,0,medium,PPAV - PP-05
instrumentos_de_bordo,"O halo é um fenômeno meteorológico que se verifica, comumente nas nuvens:",nimbostratus,cirrostratus,cumulonimbus,stratocumulus,0,medium,PPAV - PP-05
instrumentos_de_bordo,Isotacas são linhas que unem pontos de igual:,direção do vento,pressão,velocidade do vento,temperatura,0,medium,PPAV - PP-05
instrumentos_de_bordo,"A circulação que ocorre a noite, devido ao resfriamento do ar, forçando-o a descer ao longo da encosta por efeito da gravidade, denomina-se vento:",catabático,de vale,anabático,Fohen,0,medium,PPAV - PP-05
instrumentos_de_bordo,"Uma massa de ar polar, fria, formada no pacífico, é identificada pela designação:",mPk,mPw,,mTw,0,medium,PPAV - PP-06
instrumentos_de_bordo,"As nuvens associadas a uma frente quente, são tipicamente:",vermelha,azul,roxa,"preta Após a passagem de uma frente fria, geralmente ocorre: aumento da temperatura diminuição da pressão diminuição da temperatura aumento da precipitação",0,medium,PPAV - PP-06
instrumentos_de_bordo,Uma frente em formação é conhecida como:,frontogênese,frontólise,oclusão,linha de instabilidade,0,medium,PPAV - PP-06
instrumentos_de_bordo,"Dentre as alternativas relacionadas abaixo, indique aquela que apresenta características de uma massa de ar quente: ar estável com nebulosidade cumuliforme ar estável com nebulosidade estratiforme ar instável com nebulosidade cumuliforme ar instável com nebulosidade estratiforme Os sistemas frontais frios, no hemisfério norte, tem um deslocamento predominante de:",lentas e severas,rápidas e suaves,rápidas e violentas,lentas e violentas,0,medium,PPAV - PP-06
instrumentos_de_bordo,"O tempo presente ""BCFG"" codificado no METAR, significa:",nevoeiro parcial,banco de nevoeiro,nevoeiro de superfície,nevoeiro baixo,0,medium,PPAV - PP-06
instrumentos_de_bordo,Nuvens estratificadas com névoas restringindo a visibilidade são características do ar em equilíbrio:,neutro,estável,instável,condicional,0,medium,PPAV - PP-06
instrumentos_de_bordo,"A circulação que ocorre durante o dia, devido a diferença de temperatura entre a terra e a água, denomina-se:",brisa terrestre,vento de vale,brisa marítima,vento anabático,0,medium,PPAV - PP-06
instrumentos_de_bordo,"Uma aeronave no hemisfério sul, mantendo rumo magnético 1200, sobrevoa o centro de um anticiclone, ao aproximar-se da periferia do mesmo a aeronave sofrerá vento de:",cauda,direita,esquerda,proa P,0,medium,PPAV - PP-06
instrumentos_de_bordo,"A faixa equatorial que separa a circulação geral dos dois hemisférios, denomina-se: doldruns ondas de este confluência intertropical frente fria Como viria codificado no METAR o grupo de visibilidade e condições de tempo, se o observador verificar que a visibilidade horizontal é de 40 metros com nevoeiro:",0000 FG,RA,0050 BR,"0050 HZ Quando na carta SIG WX PROG for encontrado, numa determinada região o símbolo =, sabe-se que: há nevoeiro a visibilidade prevista é inferior a 1.000 metros a visibilidade prevista é superior a 5.000 metros a umidade relativa é maior ou igual a 80%",0,medium,PPAV - PP-06
instrumentos_de_bordo,"A turbulência por cortantes a baixa altura provocada pela variação brusca da intensidade e/ou direção do vento próximo a superfície, denomina-se:",convectiva,frontal,CAT,windshear,0,medium,PPAV - PP-06
instrumentos_de_bordo,"Chuvas intensas associadas as turbulências, são fenômenos geralmente associados as(aos):",trovoadas,anticiclones,frentes quentes,centros de alta pressão,0,medium,PPAV - PP-06
instrumentos_de_bordo,A primeira fase de uma trovoada é denominada:,cumulus,maturidade,dissipação,formação,0,medium,PPAV - PP-06
instrumentos_de_bordo,"A turbulência dinâmica, provocada pelo deslocamento de massas de ar, denomina-se turbulência:",frontal,convectiva,wind shear,de ar claro,0,medium,PPAV - PP-06
instrumentos_de_bordo,"O tipo de gelo pesado e aderente que se forma sobre a aeronave, quando esta sobrevoa regiões com nebulosidade convectiva, denomina-se:",amorfo,geada,cristal,,0,medium,PPAV - PP-06
instrumentos_de_bordo,"Dos fenômenos abaixo, identifique o que é caracterizado pela estabilidade atmosférica:",frente quente,sistema de baixa,pancada de chuva,frente fria,0,medium,PPAV - PP-06
instrumentos_de_bordo,"Quando uma mPk é impulsionada na direção a uma cTw, em principio tem-se a formação de um(a):",massa de ar quente,frente quente,massa de ar fria,frente fria,0,medium,PPAV - PP-06
instrumentos_de_bordo,"O nevoeiro pós-frontal ocorre, normalmente, associado:",ao sistema frontal frio,a massa de ar quente,a advecção,ao sistema frontal quente,0,medium,PPAV - PP-06
instrumentos_de_bordo,"O fluxo dos ventos de superfície, sofre o mínimo efeito de fricção:",no mar,acima de 100 metros,sobre montanhas,no nível gradiente,0,medium,PPAV - PP-06
instrumentos_de_bordo,"O fenômeno pertencente a circulação regional que apresenta características próprias e ocorre de forma irregular no interior da circulação geral, denomina-se:",aliseos,brisa,ventos de oeste,corrente de jato,0,medium,PPAV - PP-06
instrumentos_de_bordo,"O vento que flui pelo efeito da força do gradiente de pressão e Coriólis, denomina-se:",10.000 pés,15.000 pés,20.000 pés,30.000 pés,0,medium,PPAV - PP-06
instrumentos_de_bordo,"No METAR SBJV 030900Z OOOOOKT 5000 -DZ BR FEW004 BKN012 BKN080 22/21 Q1013 RERA, tem-se:",seca,chuva leve,névo,visibilidade 5.000 pés,0,medium,PPAV - PP-06
instrumentos_de_bordo,"No METAR SBCT 101000Z 15004a 0800 FG SCT003 BKN005 18/18 Q1016, tem-se:",úmida,ar saturado,céu encoberto,nuvens esparsas a 500 pés,0,medium,PPAV - PP-06
instrumentos_de_bordo,O sistema frontal representa uma frente: b) oclusa,,,estacionária,frontogênese,0,medium,PPAV - PP-06
instrumentos_de_bordo,O sistema bárico de circulação convergente está previsto com:,1004 hPa,1017 hPa,1022 mm/Hg,deslocamento com Kt,0,medium,PPAV - PP-06
instrumentos_de_bordo,"Ao longo das coordenadas (040 N - 087 0W) e (040 N 060 0 W), temos:",FIT moderada,corrente de jato,ITCZ leve,cumulonimbus esparsos,0,medium,PPAV - PP-06
instrumentos_de_bordo,O vento plotado no ponto de coordenadas (25 0 S 0650W) é de: 35015KT e temperatura de mais 60C 17015KT e temperatura de mais 60 C 35020KT e temperatura de menos 6 0 C 17020KT e temperatura de menos 6 0C O símbolo plotado no ponto de coordenadas (17 0S 056 0 W) representa:,trovoada,formação de gelo,turbulência,pancada de chuva O anticiclone está: estacionário deslocando-se com IOKT com 1004 hPa associado a uma frente quente,0,medium,PPAV - PP-06
instrumentos_de_bordo,Uma aeronave voando de SBPA (30 0S — 051 0W) para SGAS (25 0 S — 058 0W) encontrará vento de:,cauda,direita,esquerda,proa,0,medium,PPAV - PP-06
instrumentos_de_bordo,A condição de temperatura no cume de uma montanha de 7.500 pés de altitude é igual a ISA menos 5. Conclui-se que a temperatura ambiente no referido ponto é de:,-200C,-5 0C,5 0C,15 0 C,0,medium,PPAV - PP-07
