bloco_id,text,option_a,option_b,option_c,option_d,correct_answer,difficulty,explanation
teoria_de_voo,O que é o diedro negativo (anhedral) e qual seu efeito na estabilidade?,Asas com pontas voltadas para cima; aumenta a estabilidade lateral,Asas com pontas voltadas para baixo; reduz a estabilidade lateral e é usado para melhorar a manobrabilidade,Ângulo de torção da ponta da asa; reduz o arrasto induzido,Ângulo de varredura da asa; melhora desempenho em alta velocidade,1,medium,"O diedro negativo (anhedral) tem as pontas das asas voltadas para baixo. Reduz a estabilidade lateral, mas melhora a manobrabilidade em rolamento, sendo usado em caças e aviões de alta performance."
teoria_de_voo,O que é o Vórtice de ponta de asa e como ele afeta o desempenho?,É uma turbulência em torno do bordo de ataque que aumenta a sustentação,É uma turbulência circular nas extremidades da asa que gera arrasto induzido e reduz a eficiência,É o fluxo laminar ideal que maximiza a sustentação,É um efeito benéfico que reduz o arrasto de perfil,1,medium,"Os vórtices de ponta de asa são redemoinhos criados pelo ar que escapa da intradorso (alta pressão) para a extradorso (baixa pressão). Geram arrasto induzido, reduzindo a eficiência. Winglets ajudam a minimizá-los."
teoria_de_voo,Em que condição o arrasto induzido é máximo?,Alta velocidade e baixo ângulo de ataque,Baixa velocidade e alto coeficiente de sustentação (próximo ao estol),Com flapes totalmente recolhidos,Durante o voo nivelado de cruzeiro,1,medium,"O arrasto induzido é proporcional ao quadrado do coeficiente de sustentação (Cl²) e inversamente proporcional à V². Em baixas velocidades e alto CL (perto do estol), o arrasto induzido é máximo."
teoria_de_voo,Uma aeronave com CG muito à frente do limite dianteiro pode apresentar:,Instabilidade longitudinal e tendência de cabrar,"Maior dificuldade em cabrar, exigindo mais força no manche e maior velocidade de estol",Melhora na estabilidade e redução da velocidade de estol,Estol mais suave e facilidade de recuperação,1,hard,"Com CG muito avançado, o braço de alavanca do estabilizador é curto e o momento de cabrar é grande. O piloto precisa de maior deflexão do leme de profundidade para cabrar, e a velocidade de estol pode aumentar pois o estabilizador gera força para baixo."
teoria_de_voo,Uma aeronave com CG muito atrás do limite traseiro pode apresentar:,Dificuldade em picar o nariz,Instabilidade longitudinal e tendência de cabrar de forma difícil de controlar,Maior estabilidade e melhor desempenho em cruzeiro,Redução do arrasto e maior velocidade de cruzeiro,1,hard,"Com CG atrás do limite traseiro, a aeronave fica instável longitudinalmente. Qualquer perturbação que aumente o ângulo de ataque levará a aeronave a cabrar ainda mais, podendo resultar em estol irrecuperável."
teoria_de_voo,O que é a velocidade de envoltura (Mach crítico) e por que é relevante para aeronaves de aviação geral?,É a velocidade em que a aeronave pode voar em segurança em nuvens de gelo,"É a velocidade em que primeiro aparecem zonas de fluxo supersônico local na asa, causando ondas de choque",É a velocidade máxima com o trem de pouso abaixado,É a velocidade em que os flapes podem ser usados,1,hard,"O Mach crítico é a velocidade de voo em que a velocidade do ar sobre alguma parte da aeronave (geralmente o ponto de máxima curvatura da asa) atinge Mach 1 localmente. Para aviação geral subsônica, é uma limitação operacional importante em aeronaves de alta velocidade."
teoria_de_voo,"Em voo nivelado, ao aumentar a velocidade mantendo altitude constante, o ângulo de ataque:",Aumenta para gerar mais sustentação,"Diminui, pois menor ângulo de ataque gera a mesma sustentação em maior velocidade",Permanece constante,Varia apenas com o peso da aeronave,1,medium,"Em voo nivelado constante, a sustentação deve igualar o peso. Com maior velocidade, o ar gera mais sustentação por unidade de ângulo de ataque, então o ângulo de ataque deve diminuir para manter sustentação = peso."
teoria_de_voo,"O que é o ""wash-out"" (torção geométrica negativa) de uma asa?",A lavagem do fluxo de ar na popa da aeronave,"A torção da asa que diminui o ângulo de incidência em direção à ponta, prevenindo estol prematuro das pontas",A remoção de gelo acumulado nas asas,O efeito de limpeza do fluxo laminar sobre a asa,1,hard,"O wash-out (torção geométrica negativa) é o design em que o ângulo de incidência diminui da raiz para a ponta da asa. Isso garante que a raiz estole antes da ponta, mantendo eficácia dos ailerons durante o estol."
teoria_de_voo,O que ocorre com a estabilidade direcional quando o CG está muito atrás dos limites?,Aumenta pois há maior braço de momento para a deriva vertical,Não é afetada pela posição do CG,Diminui pois a cauda fica com menor efetividade,A estabilidade direcional aumenta enquanto a longitudinal diminui,2,hard,"Com CG muito atrás, o braço de momento entre o CG e a deriva vertical diminui, reduzindo a efetividade restauradora da cauda em movimento direcional, comprometendo a estabilidade direcional."
teoria_de_voo,A oscilação holandesa (Dutch Roll) é caracterizada por:,Uma oscilação em rolamento puro sem guinada,"Uma oscilação acoplada de rolamento e guinada, típica de asas com grande varredura",Uma oscilação longitudinal com cabrar e picar alternados,Uma vibração da estrutura em frequências ressonantes,1,hard,A oscilação holandesa é uma oscilação dinâmica acoplada de guinada e rolamento. É mais comum em aeronaves com asas de grande varredura e pode ser amortecida por yaw dampers.
teoria_de_voo,O movimento espiral (spiral divergence) de uma aeronave ocorre quando:,A estabilidade lateral é muito forte e a direcional é fraca,"A estabilidade direcional é forte e a lateral é fraca, levando à inclinação crescente em curva",A aeronave entra em estol durante uma curva fechada,O piloto aplica leme oposto ao aileron em uma curva,1,hard,"A divergência espiral ocorre quando a estabilidade direcional predomina sobre a lateral: após uma perturbação em rolamento, a forte tendência de guinada leva a asa baixa a gerar mais sustentação, aumentando a inclinação progressivamente."
teoria_de_voo,Qual é a diferença entre estabilidade estática e dinâmica?,Estática refere-se ao voo em formação; dinâmica ao voo solo,Estabilidade estática é a tendência inicial de retorno após distúrbio; dinâmica é o comportamento ao longo do tempo,Estática é medida em solo; dinâmica é medida em voo,São sinônimos que descrevem o mesmo fenômeno,1,medium,"Estabilidade estática é a tendência inicial (retorno, neutralidade ou afastamento) após um distúrbio. Estabilidade dinâmica descreve o comportamento ao longo do tempo (oscilações amortecidas, neutras ou crescentes)."
teoria_de_voo,Uma aeronave estaticamente estável pode ser dinamicamente instável?,"Não, são sempre combinadas","Sim, pode retornar inicialmente à posição de equilíbrio mas com oscilações crescentes ao longo do tempo","Não, estabilidade dinâmica implica necessariamente estabilidade estática e vice-versa",Apenas em condições de alta altitude,1,hard,Uma aeronave pode ser estaticamente estável (tendência inicial correta) mas dinamicamente instável (oscilações que crescem com o tempo). O contrário — estaticamente instável mas dinamicamente estável — não é possível.
teoria_de_voo,"A ""phugoid"" é um modo de oscilação que envolve:",Oscilações rápidas de ângulo de ataque com pouca variação de velocidade,Oscilações lentas de velocidade e altitude com ângulo de ataque aproximadamente constante,Oscilações em rolamento com frequência baixa,Oscilações do trem de pouso durante o toque,1,hard,"O modo phugoid (ou fugóide) é uma oscilação longitudinal de longo período onde a aeronave troca energia cinética por potencial: acelera ao descer e desacelera ao subir, mantendo o ângulo de ataque aproximadamente constante."
teoria_de_voo,O que acontece com o empuxo de uma hélice quando a aeronave atinge velocidades mais altas?,O empuxo aumenta com a velocidade,O empuxo permanece constante independentemente da velocidade,O empuxo diminui com o aumento de velocidade para uma dada rotação,O empuxo dobra com o quadrado da velocidade,2,medium,"Para uma dada rotação, o empuxo da hélice diminui com o aumento da velocidade de voo, pois a velocidade relativa do ar em relação às pás diminui. Isso explica por que a razão de subida diminui em velocidades acima de Vy."
teoria_de_voo,"O que é o ""ground effect"" (efeito solo) e qual altitude é significativa?",Ocorre a qualquer altitude e aumenta o consumo de combustível,"Ocorre abaixo de uma altura aproximada igual à envergadura da asa, reduzindo o arrasto induzido",Ocorre apenas durante o pouso e aumenta o arrasto,Ocorre em altitude de cruzeiro e afeta apenas o estabilizador,1,medium,"O efeito solo é significativo abaixo de uma altitude aproximadamente igual à envergadura da asa (b). Nessa zona, o solo restringe a formação de vórtices de ponta de asa, reduzindo o arrasto induzido."
teoria_de_voo,"Durante o flare (arredondamento) no pouso, o efeito solo contribui para:",Aumentar o arrasto e forçar a aeronave ao solo rapidamente,"Fazer a aeronave ""flutuar"" mais do que esperado ao reduzir o arrasto induzido",Aumentar a velocidade de estol significativamente,Reduzir a eficiência dos flapes no pouso,1,medium,"O efeito solo reduz o arrasto induzido próximo ao solo, fazendo a aeronave ""flutuar"" mais do que o esperado durante o flare. Com vento de cauda, esse efeito pode ser especialmente pronunciado."
teoria_de_voo,Qual das seguintes afirmações sobre flapes Fowler está CORRETA?,São flapes simples que apenas se deflectem para baixo,Aumentam apenas o arrasto sem aumentar a área alar,"Ao estenderem, movem-se para trás aumentando a área alar e a curvatura, gerando mais sustentação com relativo baixo arrasto inicial",São usados somente para controle de rolagem em baixa velocidade,2,medium,"Os flapes Fowler se deslocam para trás (aumentando a corda e área alar) e para baixo (aumentando a curvatura). Nas primeiras deflexões, proporcionam grande aumento de sustentação com pouco arrasto adicional."
teoria_de_voo,O coeficiente de sustentação (CL) de um perfil alar é afetado por:,Apenas pela velocidade do voo,"Pelo ângulo de ataque, formato do perfil e Reynolds number",Apenas pelo peso da aeronave,Apenas pela altitude de voo,1,medium,"O coeficiente de sustentação (CL) depende do ângulo de ataque (principal fator), da geometria do perfil alar (curvatura, espessura) e do número de Reynolds (que relaciona velocidade, densidade e viscosidade do ar)."
teoria_de_voo,"O que é o ""boundary layer"" (camada limite) na aerodinâmica?",A altitude máxima de operação da aeronave,A fina camada de ar adjacente à superfície onde os efeitos de viscosidade são importantes,O limite entre o fluxo laminar e turbulento da hélice,A região de pressão máxima na intradorso da asa,1,hard,A camada limite é a região fina de ar próxima à superfície da asa onde a velocidade varia de zero (na superfície) ao valor do fluxo livre. A separação da camada limite é o mecanismo fundamental do estol.
teoria_de_voo,Em que tipo de fluxo a camada limite tende a se separar mais facilmente do perfil?,Fluxo turbulento,Fluxo laminar,Fluxo supersônico,A separação independe do tipo de fluxo,1,hard,"O fluxo laminar, embora menos resistente, é mais suscetível à separação em gradientes adversos de pressão. O fluxo turbulento tem mais energia e resiste melhor à separação, embora gere mais arrasto de atrito."
teoria_de_voo,"O que é o ""stagnation point"" (ponto de estagnação)?",O ponto de máxima velocidade do ar sobre a asa,O ponto no bordo de ataque onde o fluxo se divide entre extradorso e intradorso com velocidade relativa zero,O ponto de mínima pressão na asa,O ponto de máxima curvatura do perfil,1,hard,"O ponto de estagnação é onde o fluxo de ar se divide no bordo de ataque. Nesse ponto, a velocidade relativa do ar é zero e a pressão é máxima (pressão de estagnação). Sua posição muda com o ângulo de ataque."
teoria_de_voo,Como a temperatura do ar afeta a performance do motor a pistão?,Ar mais quente é mais denso e melhora a potência,"Ar mais quente é menos denso, reduzindo a quantidade de oxigênio e a potência do motor","A temperatura não afeta a potência, apenas a viscosidade",Ar mais frio reduz a potência por maior densidade,1,easy,"Ar quente tem menor densidade (menor quantidade de moléculas por volume), o que reduz a quantidade de oxigênio disponível para combustão. Isso diminui a potência máxima de motores atmosféricos."
teoria_de_voo,O que é a altitude-densidade (density altitude) e como afeta a performance?,A altitude real acima do nível do mar; não afeta a performance,A altitude à qual a densidade padrão seria encontrada; alta altitude-densidade reduz performance,A altitude mínima de voo sobre obstáculos; determina a rota,A altitude registrada pelo altímetro barométrico calibrado,1,medium,"Altitude-densidade é a altitude na atmosfera padrão correspondente à densidade atual do ar. Temperatura alta e pressão baixa aumentam a altitude-densidade, reduzindo a performance de motores e asas."
teoria_de_voo,A atitude de estol (stall) de um perfil aerodinâmico é caracterizada principalmente por:,Aumento repentino da velocidade de cruzeiro,"Uma separação turbulenta do fluxo de ar sobre o extradorso, causando a perda abrupta de sustentação",Um aumento progressivo do arrasto induzido até zerar a resistência,A rotação dos ailerons na direção contrária,1,easy,"O estol (perda) ocorre quando o ângulo de ataque ultrapassa o valor crítico. O ar não consegue mais acompanhar o contorno curvo da asa (extradorso), ocorrendo o descolamento da camada limite e drástica queda na sustentação."
teoria_de_voo,A velocidade de estol de uma aeronave:,É fixa e não sofre alteração sob nenhuma condição,Aumenta quando o peso da aeronave aumenta,Diminui quando a aeronave entra em curva fechada,Permanece a mesma independente da aplicação de flaps,1,medium,"Aeronaves mais pesadas precisam gerar mais sustentação. Para gerar mais sustentação no mesmo ângulo crítico de ataque, elas devem voar mais rápido. Portanto, aumento de peso eleva a velocidade de estol."
teoria_de_voo,"Quando uma aeronave é colocada em uma curva inclinada (bank angle) mantendo a altitude, a velocidade de estol:","Aumenta significativamente, porque o fator de carga é maior","Diminui, devido ao aumento da componente vertical de sustentação","Não se altera, pois a velocidade é a mesma","Diminui, pois a asa abaixada sofre menos arrasto",0,medium,"Numa curva nivelada, a sustentação deve ser aumentada para compensar tanto o peso quanto a força centrífuga (aumento do fator de carga ou Força G). Como a asa trabalha com maior carga (aparente peso maior), a velocidade de estol aumenta."
teoria_de_voo,O parafuso (spin) pode ser descrito aerodinamicamente como:,Uma curva acentuada de alta velocidade para baixo,Um voo invertido contínuo gerado pelo leme de direção,"Um estol agravado e assimétrico, onde uma das asas estola mais que a outra, resultando em autorrotação",Uma queda vertical estabilizada gerada pela ausência de vento relativo,2,medium,"O parafuso surge quando a aeronave estola sob condições de guinada (yaw). Uma asa afunda e estola mais profundamente que a outra, causando arrasto desigual que mantém a rotação (autorrotação) da aeronave em descida."
teoria_de_voo,"Para recuperar uma aeronave de um estol simples, o piloto deve primariamente:",Aplicar leme todo para a direita,Reduzir o ângulo de ataque movimentando o manche à frente,Puxar o manche vigorosamente para trás,Desligar o motor imediatamente,1,easy,"Como o estol é causado pelo excesso de ângulo de ataque, a cura fundamental é diminuí-lo. Empurrar o nariz para baixo restabelece o fluxo de ar laminado na asa e a sustentação."
teoria_de_voo,"O fator de carga (Load Factor) expressado em unidades de gravidade (G), durante o voo reto horizontal não acelerado é igual a:",0 G,1 G,2 G,-1 G,1,easy,"Em voo reto horizontal, a sustentação se iguala perfeitamente ao peso. O fator de carga é a razão Sustentação/Peso, o que resulta em 1 G."
teoria_de_voo,O enflechamento das asas (sweepback) de aviões comerciais é empregado principalmente para:,Retardar os efeitos adversos da compressibilidade do ar em velocidades transônicas/altas,Aumentar enormemente a sustentação em baixas velocidades,Possibilitar pousos em pistas de terra curtas,Abaixar o centro de gravidade da aeronave,0,medium,"Asas enflechadas para trás ajudam a atrasar o estol de onda de choque quando a aeronave viaja a velocidades próximas a do som, tornando o voo em alta velocidade mais eficiente (mach crítico maior)."
teoria_de_voo,Um perfil aerodinâmico simétrico possui a característica de:,Gerar zero de sustentação com zero grau de ângulo de ataque,"Sempre produzir sustentação, mesmo em ângulo de ataque nulo",Ser utilizado apenas em hélices e não em asas,Estolar de maneira muito mais rápida que o assimétrico,0,medium,"Num perfil simétrico (mesma curvatura no intradorso e extradorso), a velocidade e pressão do ar passam iguais por cima e por baixo quando a asa está alinhada ao vento (0°). Logo, sem inclinação, ele não cria sustentação."
teoria_de_voo,A força aerodinâmica que se opõe diretamente ao movimento da aeronave pelo ar é chamada de:,Empuxo (Tração),Sustentação (Lift),Arrasto (Drag),Peso,2,easy,"O arrasto atua paralelamente e no sentido oposto ao do voo, resistindo ao avanço do avião através da massa de ar."
teoria_de_voo,O Arrasto Induzido é caracterizado por:,Ser causado pelo atrito do ar com a fuselagem da aeronave e aumentar com a velocidade,"Ser o subproduto da geração de sustentação, diminuindo consideravelmente em altas velocidades",Estar presente unicamente no trem de pouso estendido,Aumentar indefinidamente em mergulho acentuado,1,hard,"O Arrasto Induzido é o ""custo"" de se gerar sustentação (relacionado aos vórtices de ponta de asa). Ele é maior em baixas velocidades (maiores ângulos de ataque) e diminui conforme a aeronave acelera."
teoria_de_voo,"Arrasto Parasita engloba o arrasto de forma, atrito de superfície e interferência. Com o aumento da velocidade, o Arrasto Parasita:",Diminui drasticamente,Permanece absolutamente inalterado,Aumenta em razão do quadrado da velocidade,Desaparece acima de 150 nós,2,medium,"O Arrasto Parasita é todo arrasto que não produz sustentação (antenas, fuselagem grossa, atrito). Ele aumenta exponencialmente (com o quadrado) da velocidade aerodinâmica."
teoria_de_voo,O uso de Winglets (aletas de ponta de asa) tem como principal objetivo aerodinâmico:,Aumentar a área total de arrasto parasita da asa para frear o avião na descida,"Reduzir a formação de vórtices de ponta de asa, minimizando o arrasto induzido",Reduzir a velocidade de estol em pelo menos 30 nós,Permitir que a aeronave voe em marcha a ré,1,medium,"Os winglets agem bloqueando parcialmente o fluxo de ar de alta pressão do intradorso para a baixa pressão do extradorso, enfraquecendo os vórtices marginais, cortando drasticamente o arrasto induzido."
teoria_de_voo,Estabilidade longitudinal de uma aeronave refere-se à tendência dela retornar à sua atitude de voo equilibrado em torno de seu:,Eixo vertical (Guinada),Eixo longitudinal (Rolagem),Eixo lateral (Arfagem),Eixo de tração,2,medium,"Estabilidade longitudinal (pitch stability) governa a tendência da aeronave de voltar a atitude de arfagem original, após ter o nariz levantado ou abaixado (rotação no eixo lateral/transversal)."
teoria_de_voo,"Qual o efeito do centro de gravidade (CG) deslocado muito para trás (Tail Heavy), próximo ou além do limite traseiro?",Aumento tremendo da estabilidade e incapacidade de tirar o nariz do chão na decolagem,"Diminuição da estabilidade longitudinal, tornando o avião mais sensível nos comandos e dificultando a recuperação de estol",O consumo de combustível reduz à metade por causa do menor peso aparente,A velocidade de estol aumenta excessivamente,1,hard,"Um CG atrasado reduz o braço de alavanca do estabilizador horizontal, tornando o avião muito instável (nariz leve e solto) no pitch. Se estolar, o peso da cauda pode impedir que o piloto consiga baixar o nariz para recuperação."
teoria_de_voo,A força aerodinâmica que se opõe ao peso de uma aeronave em voo reto e nivelado é a:,Tração.,Sustentação.,Gravidade.,Arrasto.,1,easy,"A sustentação atua para cima e se opõe ao peso, mantendo a aeronave em voo."
teoria_de_voo,O ângulo formado pela corda da asa e a direção do vento relativo é o ângulo de:,Ataque.,Incidência.,Diedro.,Atitude.,0,easy,O ângulo de ataque é o ângulo entre a corda do aerofólio e o vento relativo.
teoria_de_voo,Qual das alternativas abaixo é uma superfície de controle primária?,Flap.,Trim tab.,Profundor.,Spoiler.,2,easy,"As superfícies de controle primárias são ailerons, profundor e leme de direção."
teoria_de_voo,O movimento da aeronave em torno de seu eixo longitudinal é chamado de:,Arfagem.,Guinada.,Rolamento.,Derrapagem.,2,easy,O rolamento (ou inclinação lateral) ocorre em torno do eixo longitudinal e é controlado pelos ailerons.
teoria_de_voo,A resistência ao avanço causada pela produção de sustentação é denominada arrasto:,Parasita.,Induzido.,De perfil.,De interferência.,1,medium,O arrasto induzido é uma consequência direta da criação de sustentação pelas asas.
teoria_de_voo,"Para diminuir a velocidade de estol de uma aeronave, o piloto pode utilizar:",Spoilers.,Freios aerodinâmicos.,Flaps.,Compensadores.,2,easy,Os flaps aumentam a sustentação e permitem que a aeronave voe a velocidades mais baixas sem estolar.
teoria_de_voo,A componente horizontal da sustentação durante uma curva é a força que causa a:,Arfagem.,Derrapagem.,Mudança de direção (curva).,Perda de altitude.,2,medium,"Quando a aeronave se inclina, a sustentação se divide em componentes vertical e horizontal; a horizontal faz a curva."
teoria_de_voo,Qual é o eixo imaginário que passa do nariz à cauda da aeronave?,Vertical.,Lateral.,Transversal.,Longitudinal.,3,easy,O eixo longitudinal estende-se do nariz à cauda.
teoria_de_voo,O estol (perda de sustentação) ocorre sempre que o aerofólio excede o seu:,Ângulo de incidência crítico.,Ângulo de ataque crítico.,Fator de carga máximo.,Peso máximo de decolagem.,1,medium,"O estol ocorre quando o ângulo de ataque excede o limite crítico, descolando o fluxo de ar do extradorso da asa."
teoria_de_voo,A estabilidade que faz com que o avião retorne à sua atitude original após uma perturbação é chamada estabilidade:,Dinâmica.,Estática positiva.,Estática neutra.,Direcional.,1,medium,Estabilidade estática positiva é a tendência inicial de retornar ao estado original.
teoria_de_voo,O uso do leme de direção controla o movimento de:,Arfagem.,Rolagem.,Guinada.,Glissada.,2,easy,"O leme atua no eixo vertical, provocando o movimento de guinada."
teoria_de_voo,Qual dispositivo serve para aliviar as forças nos comandos de voo?,Slot.,Slat.,Compensador (Trim tab).,Spoiler.,2,easy,Os compensadores são pequenas superfícies que aliviam a pressão nos comandos mantendo-os na posição desejada.
teoria_de_voo,A força de sustentação atua sempre de forma perpendicular ao:,Solo.,Vento relativo.,Eixo longitudinal.,Eixo vertical.,1,medium,A sustentação é definida como a força aerodinâmica perpendicular ao vento relativo.
teoria_de_voo,As partes constituintes do arrasto parasita são:,"De forma, de atrito e de interferência.",Induzido e de perfil.,De compressibilidade e fricção.,De onda e sustentação.,0,medium,"O arrasto parasita não contribui para a sustentação e subdivide-se em forma, atrito e interferência."
teoria_de_voo,O princípio físico que explica a geração de sustentação por diferenças de pressão é o de:,Newton.,Arquimedes.,Bernoulli.,Pascal.,2,easy,O princípio de Bernoulli explica que o aumento da velocidade do fluido causa a diminuição da pressão estática.
teoria_de_voo,"Para um voo em subida com velocidade constante, a tração deve ser:",Igual ao arrasto.,Maior que o arrasto.,Igual ao peso.,Menor que a sustentação.,1,hard,"Na subida constante, a tração precisa vencer o arrasto e uma componente do peso."
teoria_de_voo,A velocidade de melhor ângulo de subida (Vx) proporciona:,A maior razão de ganho de altitude por tempo.,O maior ganho de altitude para uma dada distância horizontal.,O menor consumo de combustível.,A velocidade máxima de planeio.,1,medium,"Vx dá o melhor ganho de altitude em relação à distância percorrida no solo, útil para evitar obstáculos."
teoria_de_voo,O deslocamento em torno do eixo lateral é comandado pelo(a):,Leme de direção.,Profundor.,Aileron.,Acelerador.,1,easy,"O profundor controla a arfagem (picada e cabrada), que ocorre em torno do eixo lateral."
teoria_de_voo,A razão entre a carga total suportada pelas asas e o peso total da aeronave é chamada de:,Carga alar.,Fator de carga.,Alongamento.,Carga de potência.,1,medium,O fator de carga (G) é a proporção entre a sustentação produzida pelas asas e o peso da aeronave.
teoria_de_voo,O aumento do ângulo de inclinação lateral em uma curva com altitude constante resultará em:,Diminuição do fator de carga.,Aumento da velocidade de estol.,Diminuição do peso aparente.,Aumento do raio de curva.,1,hard,"Um maior ângulo de inclinação aumenta o fator de carga, o que eleva a velocidade de estol."
teoria_de_voo,A linha reta imaginária que liga o bordo de ataque ao bordo de fuga de um aerofólio chama-se:,Linha de curvatura média.,Corda.,Eixo de arfagem.,Envergadura.,1,easy,A corda é a linha reta imaginária entre o bordo de ataque e o bordo de fuga.
teoria_de_voo,A estabilidade longitudinal é determinada principalmente pelo:,Diedro das asas.,Enflechamento.,Centro de gravidade em relação ao centro de pressão.,Leme de direção.,2,hard,A posição do CG em relação ao CP (ou foco aerodinâmico) define a estabilidade estática longitudinal do avião.
teoria_de_voo,Um centro de gravidade (CG) localizado muito à frente do limite dianteiro fará a aeronave:,Tender a levantar o nariz exageradamente.,Ficar excessivamente instável.,"Ter comandos de profundor ""pesados"" (dificuldade de cabrar).",Diminuir a velocidade de estol.,2,medium,O CG muito à frente exige mais força no profundor para levantar o nariz e aumenta a velocidade de estol.
teoria_de_voo,O estol sempre ocorre com o mesmo:,Peso.,Ângulo de ataque.,Fator de carga.,Velocidade indicada.,1,easy,"Independentemente do peso, velocidade ou atitude, o estol sempre ocorre quando se atinge o ângulo de ataque crítico."
teoria_de_voo,A aplicação de flap afeta o desempenho da aeronave pois:,Diminui a sustentação e o arrasto.,Aumenta a sustentação e o arrasto.,Aumenta a sustentação e diminui o arrasto.,"Não afeta a sustentação, apenas o arrasto.",1,medium,"O flap altera a curvatura da asa, aumentando a sustentação e, consequentemente, o arrasto."
teoria_de_voo,"A camada de ar que adere à superfície da asa, perdendo velocidade devido ao atrito, chama-se:",Camada turbulenta.,Camada limite.,Esteira de vórtices.,Vento relativo.,1,medium,A camada limite é a fina camada de ar próxima à superfície da asa afetada pelo atrito.
teoria_de_voo,"Em uma asa, a região de menor pressão atmosférica em voo situa-se geralmente:",No intradorso.,No bordo de ataque.,No extradorso.,No bordo de fuga.,2,medium,O fluxo de ar mais rápido sobre o extradorso (parte superior) cria uma área de baixa pressão (princípio de Bernoulli).
teoria_de_voo,O arrasto induzido pode ser minimizado por:,Superfícies mais lisas.,Aumento da velocidade.,Winglets na ponta das asas.,Uso de flaps em voo de cruzeiro.,2,hard,"Winglets ajudam a reduzir a força dos vórtices de ponta de asa, diminuindo o arrasto induzido."
teoria_de_voo,A razão entre a envergadura e a corda média geométrica de uma asa é chamada de:,Fator de carga.,Alongamento.,Carga alar.,Afilamento.,1,medium,O alongamento (aspect ratio) é a relação entre a envergadura e a corda. Asas longas e estreitas têm alto alongamento.
teoria_de_voo,O que ocorre com a velocidade de estol à medida que o peso da aeronave aumenta?,Diminui.,Aumenta.,Permanece a mesma.,Oscila dependendo da densidade.,1,medium,"Para gerar sustentação suficiente para um peso maior, a asa precisa de maior ângulo de ataque, atingindo o estol a uma velocidade superior."
teoria_de_voo,"Se o CG estiver muito recuado (próximo do limite traseiro), a aeronave apresentará:",Grande estabilidade longitudinal.,Menor sensibilidade nos comandos de arfagem.,Menor estabilidade longitudinal e risco de estol irreversível.,Dificuldade de tirar o avião do solo.,2,hard,Um CG muito recuado diminui a estabilidade e torna perigosa a recuperação de estóis e parafusos.
teoria_de_voo,"Durante uma arremetida (go-around), a rápida aplicação de potência pode causar uma tendência de:",Guinada para a esquerda devido ao torque do motor.,O nariz baixar severamente.,Diminuição imediata da velocidade.,"Aumento da eficiência do profundor, sem guinada.",0,medium,"O efeito de torque, a esteira de hélice espiralada e o fator P causam tendência de guinada à esquerda ao aplicar potência."
teoria_de_voo,"Para um voo horizontal e nivelado, a sustentação deve ser:",Maior que o peso.,Igual ao peso.,Menor que o peso.,Igual à tração.,1,easy,"Em voo reto e nivelado com velocidade constante, a sustentação equilibra o peso e a tração equilibra o arrasto."
teoria_de_voo,Um avião que possui tendência natural de levantar a asa inclinada (retornar ao voo nivelado) possui boa estabilidade:,Longitudinal.,Lateral.,Direcional.,Dinâmica.,1,easy,"A estabilidade em torno do eixo longitudinal, que corrige a inclinação das asas, é a estabilidade lateral."
teoria_de_voo,"O dispositivo aerodinâmico que retarda o descolamento da camada limite em altos ângulos de ataque, situado no bordo de ataque, é o:",Trim tab.,Spoiler.,Slot/Slat.,Aileron.,2,medium,"Slots e slats direcionam o ar sob alta pressão para o extradorso, mantendo o fluxo aderido por mais tempo e permitindo maiores ângulos de ataque."
teoria_de_voo,O fator de carga durante uma curva coordenada de 60 graus de inclinação é de aproximadamente:,1 G.,1.5 Gs.,2 Gs.,3 Gs.,2,hard,"O fator de carga é inversamente proporcional ao cosseno do ângulo de inclinação; cos(60) = 0.5, então o G é 1/0.5 = 2."
teoria_de_voo,O que caracteriza a entrada em um parafuso (spin)?,Alta velocidade e baixo ângulo de ataque.,"Estol assimétrico, onde uma asa estola antes ou mais severamente que a outra.",Aplicação excessiva de aileron em alta velocidade.,Curva coordenada com alto fator de carga.,1,medium,O parafuso é uma manobra autorrotativa causada pelo estol agravado e assimétrico (guinada acoplada ao estol).
teoria_de_voo,A recuperação padrão de um parafuso geralmente exige:,Leme no sentido contrário à rotação e profundor para frente para quebrar o estol.,Aileron totalmente contrário à curva e potência máxima.,Comandos neutros e potência máxima.,Leme no sentido da rotação e profundor cabrado.,0,hard,Parar a guinada com o leme oposto e quebrar o estol diminuindo o ângulo de ataque é o procedimento base.
teoria_de_voo,O vento relativo é sempre:,Paralelo à corda.,Oposto à trajetória de voo do avião.,Perpendicular à sustentação apenas em cruzeiro.,Produzido exclusivamente pelas hélices.,1,medium,"O vento relativo é o fluxo de ar que a aeronave experimenta, paralelo e em direção oposta à sua trajetória de voo real."
teoria_de_voo,A resistência do ar causada pelos suportes dos trens de pouso fixos é um exemplo de arrasto:,Induzido.,Parasita.,De compressibilidade.,De película.,1,easy,"O arrasto parasita inclui todo arrasto não relacionado à produção de sustentação, como trens de pouso fixos, antenas, etc."
teoria_de_voo,Qual das alternativas abaixo ajuda a prover estabilidade lateral ao avião?,Leme de direção.,Diedro positivo das asas.,Posição avançada do CG.,Estabilizador horizontal.,1,medium,"O diedro positivo (asas inclinadas para cima) causa maior sustentação na asa abaixada, estabilizando lateralmente a aeronave."
