bloco_id,text,option_a,option_b,option_c,option_d,correct_answer,difficulty,explanation
meteorologia,"O que é ""teto"" em relatórios meteorológicos aeronáuticos?",A altitude do topo da nuvem mais alta,A altura da base da primeira camada de nuvem com cobertura BKN ou OVC,A visibilidade horizontal máxima disponível,A altitude da aeronave mais alta na área,1,easy,Teto (ceiling) é a altura da base da camada de nuvens mais baixa com cobertura BKN (5-7/8) ou OVC (8/8). É um parâmetro crítico para determinar as condições VMC/IMC.
meteorologia,"Qual é a cobertura de céu indicada pelo código ""BKN"" em um METAR?",1/8 a 2/8 do céu coberto,3/8 a 4/8 do céu coberto,5/8 a 7/8 do céu coberto,8/8 do céu coberto,2,easy,"BKN (Broken) indica cobertura de 5/8 a 7/8 do céu. SCT = 3-4/8, FEW = 1-2/8, OVC = 8/8. BKN e OVC constituem teto para fins aeronáuticos."
meteorologia,O Cumulus de bom tempo (Cu humilis) é caracterizado por:,Grande desenvolvimento vertical e base escura,"Pequeno desenvolvimento vertical, base plana e topo arredondado, indicando estabilidade relativa",Ser composto exclusivamente por cristais de gelo,Produzir granizo e trovoadas,1,easy,"O Cumulus humilis tem pequeno desenvolvimento vertical (altura < largura), base plana (nível de condensação) e topo arredondado. Indica convecção fraca e condições de voo VFR relativamente boas."
meteorologia,A formação de nuvens requer a presença de:,Apenas umidade e temperatura abaixo de zero,"Umidade (vapor d'água), núcleos de condensação e resfriamento do ar",Somente correntes ascendentes fortes,Pressão atmosférica abaixo de 900 hPa,1,medium,"Para a formação de nuvens são necessários: vapor d'água suficiente, núcleos de condensação (partículas de aerossóis) e resfriamento do ar até abaixo do ponto de orvalho."
meteorologia,Qual fenômeno óptico é produzido pelo Cirrostratus?,Arco-íris,Halo de 22°,Glória,Corona,1,medium,"O Cirrostratus, composto de cristais de gelo em véu translúcido, produz halos ao redor do sol ou da lua (especialmente o halo de 22°) pela refração da luz nos cristais."
meteorologia,Qual é a principal diferença entre Cumulus e Cumulonimbus no que tange à composição?,O Cu é de gelo e o Cb é de água,"O Cu é predominantemente de gotículas de água; o Cb é misto (água na base, gelo no topo)","Não há diferença de composição, apenas de tamanho",O Cb é exclusivamente de água superesfriada,1,medium,"O Cumulus é composto por gotículas de água líquida. O Cumulonimbus, com grande extensão vertical, tem base de água líquida e topo formado por cristais de gelo, caracterizando sua composição mista."
meteorologia,"O código de fenômeno ""FG"" em um METAR representa:",Fumaça,Nevoeiro com visibilidade inferior a 1.000 m,Bruma seca (névoa),Poeira em suspensão,1,easy,"FG (Fog) indica nevoeiro, quando a visibilidade é inferior a 1.000 m (1 km) devido à suspensão de gotículas de água. FG é distinto de BR (Mist), que é névoa úmida com visibilidade entre 1.000 e 5.000 m."
meteorologia,"O código ""BR"" em METAR representa:",Bruma seca com poeira fina,Névoa úmida (mist) com visibilidade entre 1.000 e 5.000 m,Nevoeiro denso com visibilidade < 200 m,Precipitação de granizo,1,easy,"BR (Mist) indica névoa úmida, com visibilidade reduzida para entre 1.000 m e 5.000 m por gotículas de água em suspensão. Quando a visibilidade cai abaixo de 1.000 m, passa a ser FG."
meteorologia,"O código ""HZ"" em meteorologia aeronáutica representa:",Neblina,Névoa úmida,Neblina seca (haze) composta de partículas secas que reduzem a visibilidade,Fumaça vulcânica,2,easy,"HZ (Haze) é a neblina seca causada por partículas finas em suspensão (pó, fumaça, sal marinho) que reduzem a visibilidade sem umidade significativa. Difere de BR (úmido) e FG (nevoeiro)."
meteorologia,"O código ""DU"" em METAR representa:",Drizzle (chuvisco),Fumaça vulcânica,Poeira em suspensão generalizada,Nevoeiro de radiação,2,medium,"DU (Widespread Dust) indica poeira generalizada em suspensão, que pode reduzir significativamente a visibilidade. Comum em regiões áridas e semiáridas durante ventos fortes."
meteorologia,"O tipo de nevoeiro que se forma tipicamente em noites claras, com pouco vento e umidade elevada, sobre o continente, é o:",Nevoeiro de advecção,Nevoeiro frontal,Nevoeiro de radiação,Nevoeiro de evaporação,2,easy,"O nevoeiro de radiação forma-se quando o solo perde calor por radiação em noites claras de céu aberto, resfriando o ar próximo ao ponto de orvalho. É típico de noites calmas e úmidas."
meteorologia,Qual tipo de nevoeiro se forma quando ar quente e úmido flui sobre uma superfície mais fria?,Nevoeiro de radiação,Nevoeiro de advecção,Nevoeiro frontal,Nevoeiro de upslope,1,easy,"O nevoeiro de advecção forma-se quando ar quente e úmido é transportado (advectado) horizontalmente sobre superfície mais fria, como a costa do oceano frio ou após uma frente fria."
meteorologia,O nevoeiro frontal se forma principalmente:,"Ao longo de frentes quentes, quando a chuva quente evapora no ar frio abaixo da frente",Apenas ao longo de frentes frias,Em regiões montanhosas independente de frentes,Sobre os oceanos tropicais,0,medium,"O nevoeiro frontal (ou de precipitação) forma-se tipicamente ao longo de frentes quentes quando a chuva quente proveniente da massa de ar quente evapora ao cair no ar frio, saturando-o."
meteorologia,O nevoeiro de evaporação (ou nevoeiro de vapor) ocorre quando:,"O ar frio se move sobre água quente, causando evaporação intensa e condensação imediata",A água evapora do solo após a chuva em dia quente,O ar úmido sobre montanhas sobe e condensa,A temperatura cai abaixo de zero causando cristais de gelo,0,medium,"O nevoeiro de evaporação (steam fog) ocorre quando ar frio e seco se move sobre superfície de água relativamente quente. A evaporação intensa satura imediatamente o ar frio, formando névoa/nevoeiro."
meteorologia,Qual condição atmosférica favorece a formação de nevoeiro de radiação?,"Vento forte, céu nublado e ar seco","Vento calmo ou fraco, céu limpo, alta umidade relativa e noite longa",Passagem de frente fria com ventos fortes,Alta pressão com ar descendente e seco,1,medium,"O nevoeiro de radiação é favorecido por: noites longas (maior perda radiativa), céu limpo (sem nuvens que retornem calor), ar calmo (sem mistura) e umidade elevada próxima ao solo."
meteorologia,A visibilidade predominante reportada em um METAR é a:,Menor visibilidade observada em qualquer direção,Visibilidade em direção à cabeceira de decolagem,Visibilidade que prevalece em pelo menos metade do horizonte,Média das visibilidades em todas as direções,2,medium,"A visibilidade predominante no METAR é aquela que prevalece em pelo menos 50% do horizonte, podendo ser uma faixa contínua ou não. Quando há visibilidade mínima diferente, ela também é reportada."
meteorologia,"O código ""RA"" em METAR indica:",Granizo,Chuva (rain),Nevoeiro de radiação,Rajada de vento,1,easy,"RA indica chuva (rain). O prefixo ""-"" indica chuva fraca (light), sem prefixo é moderada, e ""+"" indica chuva forte. RA é distinto de DZ (drizzle/garoa) e SN (snow/neve)."
meteorologia,"O código ""SN"" em METAR representa:",Neblina,Neve,Saraiva,Nevoeiro,1,easy,"SN indica neve (snow). Pode vir precedido de ""-"" (neve fraca) ou ""+"" (neve forte). Em português, neve é o fenômeno de precipitação de cristais de gelo quando a temperatura é suficientemente baixa."
meteorologia,"O código ""GR"" em METAR indica:",Granizo com diâmetro ≥ 5 mm,Garoa (drizzle leve),Gelo no solo,Névoa grossa,0,medium,GR indica granizo (hail) com diâmetro ≥ 5 mm. Para granizo menor (2-5 mm) usa-se GS (small hail/snow pellets). O granizo está associado a Cb e é extremamente perigoso para aeronaves.
meteorologia,"Qual é a diferença entre ""visibilidade"" e ""RVR"" (Runway Visual Range)?",São termos idênticos usados para o mesmo parâmetro,"RVR é a visibilidade na pista medida instrumentalmente, enquanto visibilidade é a observação meteorológica geral",RVR mede a visibilidade em altitude e visibilidade mede no solo,RVR é sempre maior que a visibilidade reportada,1,medium,"O RVR (Alcance Visual na Pista) é medido instrumentalmente com transmissômetros posicionados ao longo da pista, refletindo o que um piloto veria na cabeceira. É mais preciso que a visibilidade meteorológica geral."
meteorologia,O nevoeiro de advecção é mais difícil de dissipar que o nevoeiro de radiação porque:,É mais denso e tem base mais alta,"É continuamente alimentado pela advecção de ar quente e úmido, persistindo enquanto as condições sinóticas não mudarem",Ocorre apenas à noite e não se dissipa ao amanhecer,Forma cristais de gelo que são mais persistentes,1,hard,"O nevoeiro de radiação dissipa-se com o aquecimento solar. O de advecção persiste enquanto houver fluxo de ar quente sobre superfície fria, podendo durar dias e não é dissipado pelo sol."
meteorologia,Em qual situação a garoa (DZ - drizzle) representa maior perigo para a aviação?,Quando a temperatura é acima de 20°C,"Quando a temperatura é abaixo de 0°C, podendo causar gelo por acumulação (freezing drizzle - FZDZ)",Apenas em aeronaves sem radar meteorológico,Somente durante a noite,1,medium,A garoa congelante (FZDZ) ocorre quando as gotículas de garoa superesfriadas congela ao contato com superfícies abaixo de 0°C. Causa acúmulo rápido e perigoso de gelo nas aeronaves.
meteorologia,O vento é definido como o movimento do ar horizontalmente. Qual força inicia esse movimento?,Força de Coriolis,Força de atrito,Diferença de pressão (Gradiente de pressão),Força centrífuga,2,easy,O ar se move de áreas de alta pressão para áreas de baixa pressão devido à Força do Gradiente de Pressão (FGP).
meteorologia,Como atua a Força de Coriolis no Hemisfério Sul?,Desvia os ventos para a direita,Desvia os ventos para a esquerda,Acelera os ventos em direção ao Equador,Não tem efeito sobre o vento,1,medium,"Devido à rotação da Terra, a força de Coriolis desvia as correntes de ar para a esquerda no hemisfério Sul e para a direita no hemisfério Norte."
meteorologia,O que é a circulação anticiclônica no Hemisfério Sul?,Horária e divergente,Anti-horária e divergente,Horária e convergente,Anti-horária e convergente,1,hard,"No Hemisfério Sul, o anticiclone (alta pressão) tem circulação anti-horária (devido ao desvio para a esquerda de Coriolis) e os ventos divergem do centro."
meteorologia,"Na circulação de um ciclone (baixa pressão) no Hemisfério Sul, os ventos são:",Anti-horários e divergentes,Horários e convergentes,Horários e divergentes,Anti-horários e convergentes,1,hard,"Em um centro de baixa pressão (ciclone) no Hemisfério Sul, o ar flui para o centro (convergente) e é desviado para a esquerda, resultando em rotação horária."
meteorologia,Os ventos alísios ocorrem devido à convergência dos ventos de superfície:,Dos polos para as latitudes médias,Dos subtrópicos (altas pressões) para o Equador (baixa pressão),Do Equador para os polos,Dos continentes para os oceanos,1,medium,Os alísios sopram das zonas de alta pressão subtropical (cerca de 30° de latitude) em direção à zona de baixa pressão equatorial (Doldrums).
meteorologia,O que é o efeito de atrito na superfície em relação ao vento geostrófico?,Aumenta a velocidade do vento e o alinha com as isobaras,"Não tem influência na direção, apenas diminui a velocidade",Diminui a velocidade do vento e faz com que ele cruze as isobaras em direção à baixa pressão,Anula a força do gradiente de pressão,2,hard,"O atrito próximo à superfície reduz a velocidade do vento, o que diminui a força de Coriolis. Assim, a força de gradiente de pressão se torna maior que Coriolis, puxando o vento para dentro (cruzando isobaras) em direção à baixa pressão."
meteorologia,A brisa marítima ocorre tipicamente:,"Durante a noite, soprando da terra para o mar","Durante o dia, soprando do mar para a terra","Durante o inverno, soprando constantemente","Ao amanhecer, paralela à costa",1,easy,"De dia, a terra aquece mais rápido que o mar, formando baixa pressão na terra. O ar flui do mar (alta pressão relativa) para a terra."
meteorologia,A brisa terrestre atinge sua intensidade máxima:,No início da tarde,Ao meio-dia,Logo após o nascer do sol,Pouco antes do nascer do sol,3,medium,"A brisa terrestre (terra para o mar) é causada pelo resfriamento noturno da terra. Atinge o pico quando a terra está mais fria em relação ao mar, geralmente pouco antes do amanhecer."
meteorologia,O vento catabático é aquele que:,Sobe a encosta da montanha durante o dia,Desce a encosta da montanha devido ao resfriamento radiativo à noite,Sopra paralelamente ao vale o ano todo,Gera trovoadas convectivas,1,medium,"O ar resfriado nas montanhas fica mais denso e desce as encostas ou vales pela gravidade, formando o vento catabático (descendente)."
meteorologia,Vento anabático é a denominação dada ao vento que:,Sobe a encosta aquecida de uma montanha durante o dia,Desce a encosta de uma montanha à noite,Acompanha uma frente quente,Ocorre exclusivamente na estratosfera,0,medium,"O aquecimento diurno das encostas faz o ar subir, criando uma circulação anabática (ascendente)."
meteorologia,"De acordo com a Lei de Buys-Ballot para o Hemisfério Sul, se um observador ficar de costas para o vento:",A alta pressão estará à sua direita,A baixa pressão estará à sua direita,A baixa pressão estará diretamente à sua frente,A alta pressão estará à sua esquerda,1,hard,"No Hemisfério Sul, de costas para o vento, o desvio (Coriolis) foi para a esquerda, então a baixa pressão estará à direita (e um pouco à frente devido ao atrito)."
meteorologia,A circulação de ventos associada a uma massa de ar descendente (subsidência) caracteriza um:,Ciclone,Anticiclone,Tornado,Furacão,1,medium,"Em um anticiclone (alta pressão), o ar é descendente (subsidência) e diverge na superfície, inibindo a formação de nuvens (bom tempo)."
meteorologia,"Em uma carta sinótica, se as isobaras estão muito juntas (próximas umas das outras), isso indica:",Ventos calmos,Forte gradiente de pressão e ventos fortes,Alta probabilidade de nevoeiro,Pressão atmosférica constante,1,easy,"Isobaras próximas indicam grande variação de pressão em curta distância, gerando fortes ventos."
meteorologia,Qual instrumento é utilizado na superfície do aeródromo para indicar simultaneamente a direção e a velocidade do vento?,Barômetro,Termohigrógrafo,Anemômetro,Biruta (Wind cone),2,easy,"O anemômetro (e anemoscópio) mede velocidade e direção. A biruta dá uma estimativa, mas o anemômetro é o instrumento padrão de medição exata."
meteorologia,A direção do vento informada em um boletim METAR é dada em relação ao:,Norte Magnético,Norte Geográfico (Verdadeiro),Norte da Bússola,Rumo da pista em uso,1,medium,"Em meteorologia (METAR, TAF, ventos em altitude), a direção é sempre em relação ao Norte Verdadeiro. Apenas o ATC (fonia) fornece o vento magnético."
meteorologia,"Se a Torre de Controle informa ""Vento 180 graus com 15 nós"", isso significa que o vento:",Sopra para o sul (180°),Sopra do sul (180°) em direção ao norte (360°),Está alinhado com a pista 36,Tem velocidade variável,1,easy,A direção do vento é sempre de onde ele sopra. 180° significa que o vento vem do sul.
meteorologia,"Rajada (Gust), reportada como ""G"" no METAR, caracteriza-se por:","Aumento repentino, brusco e passageiro da velocidade do vento",Mudança lenta e gradual na direção,Período de calmaria antes de uma tempestade,Vento contínuo acima de 40 KT,0,easy,A rajada é uma flutuação rápida da velocidade do vento em um curto intervalo de tempo.
meteorologia,Windshear (Cisalhamento do Vento) é definido como:,O atrito do vento com a pista,Mudança brusca na direção e/ou velocidade do vento em uma curta distância,Vento de cauda constante,Corrente de jato na tropopausa,1,easy,"Windshear é uma variação súbita do vento, perigosa nas operações de pouso e decolagem."
meteorologia,A turbulência orográfica ocorre:,Acima da tropopausa,No interior de nuvens Cumulonimbus,A sotavento (leeward) de cadeias montanhosas devido à passagem do ar pelas montanhas,Apenas sobre os oceanos,2,medium,"A turbulência orográfica ou mecânica é gerada pelo fluxo de ar sobre o relevo, formando redemoinhos e ondas a sotavento."
meteorologia,Os ventos de superfície fluem cruzando as isobaras devido a qual fator?,Força Centrífuga,Efeito de Coriolis apenas,Gradiente térmico,Fricção (atrito) do ar com a superfície,3,medium,"O atrito diminui o vento, enfraquecendo Coriolis, o que faz a FGP puxar o fluxo em direção à baixa pressão (cruzando isobaras)."
meteorologia,Massa de ar é um grande volume de ar com características homogêneas de:,Velocidade e direção do vento,Temperatura e umidade,Pressão atmosférica,Visibilidade e nebulosidade,1,easy,Uma massa de ar adquire as características de temperatura e umidade de sua região de origem.
meteorologia,Uma massa de ar Tropical Marítima (mTw) é caracterizada por ser:,Fria e úmida,Quente e seca,Quente e úmida,Fria e seca,2,easy,"Tropical (quente) e Marítima (úmida). No Brasil, atua muito na costa."
meteorologia,A massa de ar Polar Continental (cPk) no inverno é:,Quente e úmida,Fria e úmida,Quente e seca,Fria e seca,3,easy,"Polar (fria) e Continental (seca, pois forma-se sobre a terra)."
meteorologia,A região de transição (fronteira) entre duas massas de ar com densidades diferentes é chamada de:,Crista,Cavado,Frente,Zona de subsidência,2,easy,A frente meteorológica é a zona de contato entre uma massa de ar quente e uma fria.
meteorologia,O que caracteriza uma Frente Fria?,"Ar frio avançando e substituindo o ar quente, forçando o ar quente a subir",Ar quente avançando sobre o ar frio,Duas massas frias se afastando,Estagnação de uma massa quente,0,easy,"Na frente fria, o ar mais denso (frio) atua como uma cunha, empurrando violentamente o ar quente para cima."
meteorologia,A aproximação de uma frente fria é frequentemente indicada por:,Aumento contínuo da pressão atmosférica,Formação de nuvens Cumulonimbus (Cb) e queda de pressão,Céu sem nuvens por longos dias,Ocorrência de nevoeiro de radiação,1,medium,"A subida brusca do ar quente gera instabilidade, nuvens Cb, trovoadas, e a pressão cai antes de sua passagem."
meteorologia,Qual tipo de precipitação é típico da passagem de uma frente quente?,Pancadas de chuva fortes e curtas,"Precipitação contínua, moderada ou leve, que pode durar dias",Granizo intenso,Ausência de precipitação,1,medium,"A frente quente desliza suavemente sobre o ar frio (nuvens estratiformes As, Ns), gerando chuvas contínuas e extensas."
meteorologia,A sequência típica de nuvens na aproximação de uma frente quente é:,"Cu, Cb, Ns","Ci, Cs, As, Ns","St, Sc, Cu","Cb, Cu, Ac",1,hard,"As nuvens mais altas (Cirrus) chegam primeiro, seguidas por Cirrostratus (Cs), Altostratus (As) e finalmente Nimbostratus (Ns) com chuva."
meteorologia,O que é uma frente oclusa (oclusão)?,Quando uma frente fria alcança e se sobrepõe a uma frente quente,Quando uma frente fria recua,A região central de um anticiclone,Quando a frente estaciona por muito tempo,0,medium,"Ocorre no estágio final de um ciclone extratropical, quando a frente fria (mais rápida) alcança a quente e a ""engole""."
meteorologia,Uma frente estacionária se forma quando:,A velocidade de ambas as massas de ar é muito alta,As duas massas de ar (fria e quente) não têm força suficiente para deslocar a outra,Ocorre apenas na região do Equador,Um ciclone tropical atinge o continente,1,easy,"Fica parada, gerando tempo chuvoso prolongado."
meteorologia,Linha de Instabilidade (Squall Line) é:,Uma linha de nevoeiro no oceano,"Uma faixa contínua de trovoadas e Cbs não frontais, frequentemente à frente de uma frente fria",O centro de um furacão,A zona de calmaria nos trópicos,1,medium,Trata-se de uma linha severa de atividade convectiva.
meteorologia,"Após a passagem completa de uma frente fria, o que normalmente ocorre com a temperatura e a pressão?","Temperatura sobe, pressão cai","Temperatura cai, pressão sobe",Ambas sobem,Ambas caem,1,medium,"O ar polar entra: frio e denso. Logo, a temperatura despenca e o barômetro (pressão) sobe."
meteorologia,Qual nuvem NÃO é indicativa de frente fria ativa?,Cumulonimbus,Cumulus congestus,Altocumulus castellanus,Cirrus fibratus isolados de bom tempo,3,medium,"Cirrus fibratus isolados não indicam frentes severas, diferente da convecção profunda e ac castellanus."
meteorologia,Frente fria no Brasil geralmente se desloca no sentido:,Norte para Sul,Sudoeste para Nordeste,Leste para Oeste,Noroeste para Sudeste,1,medium,As frentes frias vêm da região polar/sul da Argentina e sobem pela costa e interior do Brasil em direção a Nordeste.
meteorologia,Cavado (Trough) é uma região alongada de:,Alta pressão,Baixa pressão,Temperatura constante,Vento calmo,1,easy,"O cavado é uma área de baixa pressão não fechada, associada a mau tempo e convergência de ventos."
meteorologia,Crista (Ridge ou Wedge) é uma área alongada de:,Baixa pressão,Alta pressão,Umidade excessiva,Trovoadas severas,1,easy,"A crista é uma área alongada de alta pressão, associada a subsidência e bom tempo."
meteorologia,A massa de ar equatorial continental (mEc) que atua na região Amazônica é:,Quente e seca,Quente e úmida,Fria e úmida,Fria e seca,1,medium,"Apesar de ser continental, a região amazônica é coberta por densa floresta úmida e muitos rios, tornando a massa quente e extremamente úmida."
meteorologia,Zona de Convergência Intertropical (ZCIT) é caracterizada por:,Clima desértico,"Convergência dos alísios dos dois hemisférios, forte convecção e banda de nuvens Cb",Apenas nuvens Cirrus,Ventos geostróficos perfeitos na superfície,1,medium,"A ZCIT é uma faixa próxima ao equador, muita chuva e Cbs."
meteorologia,Uma frente fria no hemisfério sul induz uma mudança na direção do vento. Geralmente o vento muda de:,Sul para Norte,Noroeste/Norte para Sudoeste/Sul após a passagem,Leste para Oeste,Norte para Nordeste,1,hard,"Antes da frente, o vento é de setor norte (quente). Após, vira para sul ou sudoeste (frio)."
meteorologia,"Em cartas sinóticas de superfície, a frente quente é representada pela cor:",Azul com triângulos,Vermelha com semicírculos,Roxa com triângulos e semicírculos alternados do mesmo lado,Laranja,1,easy,Frente fria = Azul/triângulos. Quente = Vermelha/semicírculos. Oclusa = Roxa/ambos do mesmo lado. Estacionária = ambos lados.
meteorologia,Quais são os 3 estágios do ciclo de vida de uma trovoada (Cumulonimbus)?,"Crescimento, Maturação e Oclusão","Desenvolvimento (Cumulus), Maturidade e Dissipação","Inicial, Estacionário e Final","Convectivo, Frontal e Orográfico",1,easy,"Fase Cumulus (correntes ascendentes), Maturidade (ascendentes e descendentes com chuva intensa), Dissipação (apenas correntes descendentes)."
meteorologia,O estágio de maturidade de uma trovoada é identificado:,Pelo topo da nuvem em formato de bigorna,Pelo início da precipitação (chuva/granizo) alcançando a superfície,Pelo fim dos raios,Quando há apenas correntes descendentes,1,medium,"O marco do estágio maduro, a fase mais violenta, é o início da chuva/precipitação saindo da base."
meteorologia,O risco mais grave associado ao vôo abaixo de uma trovoada no estágio de dissipação é o(a):,Fogo de Santelmo,Windshear extremo (Microburst) nas correntes descendentes,Aquecimento excessivo do motor,Gelo estrutural opaco,1,medium,Microbursts (fortes correntes descendentes divergentes) causam variação severa de sustentação.
meteorologia,Turbulência de Ar Claro (CAT - Clear Air Turbulence) é normalmente associada a:,Superfícies aquecidas ao meio-dia,"Correntes de Jato (Jet Streams) em grandes altitudes, ausente de nuvens indicativas",Dentro de nevoeiro espesso,Frentes oclusas na superfície,1,medium,"CAT ocorre geralmente acima de 20.000 pés, associada a grandes diferenças de vento na Jet Stream sem sinal visual (nuvens)."
meteorologia,"A turbulência classificada como ""Severa"" (Severe Turbulence) causa:",Ligeiras variações de atitude e velocidade,"Mudanças bruscas de atitude e velocidade, dificultando ou impossibilitando o controle temporariamente",Apenas movimento de itens soltos na cabine,Rompimento imediato das asas do avião,1,medium,Na turbulência severa a aeronave fica momentaneamente incontrolável. Não significa obrigatoriamente falha estrutural (que seria turbulência Extrema).
meteorologia,"Formação de gelo do tipo ""Claro"" (Clear Ice / Glaze) ocorre principalmente quando:",Pequenas gotículas congelam instantaneamente em temperatura muito fria (-20°C),Grandes gotículas de água superesfriada espalham-se pela asa antes de congelar lentamente (0°C a -10°C),A aeronave voa em ar seco e frio,Cristais de gelo de nuvem Cirrus impactam a aeronave,1,hard,"É o mais perigoso: pesado, altera o perfil aerodinâmico e é difícil de ser removido. Ocorre entre 0°C e -10°C."
meteorologia,Gelo Escarcha (Rime Ice / Opaco) é caracterizado por:,"Aparência transparente, dura e vítrea","Aparência branca, leitosa e porosa, formando-se no bordo de ataque",Formar-se apenas nas hélices,Ocorrer acima de +5°C,1,medium,"Gotículas pequenas congelam rápido (entre -10°C e -20°C), prendendo bolhas de ar. É quebradiço e mais fácil de retirar com de-ice."
meteorologia,Qual é a consequência aerodinâmica direta da formação de gelo nas asas?,Aumento da velocidade de estol e diminuição da sustentação,Diminuição do arrasto,Aumento da sustentação,Redução do peso da aeronave,0,easy,"O gelo destrói o perfil aerodinâmico, reduz lift, aumenta arrasto (drag) e o peso, elevando a velocidade de estol."
meteorologia,Qual a atitude recomendada em caso de encontro não intencional com forte formação de gelo?,Acelerar e subir para dentro das nuvens As,"Mudar de altitude (subir para ar mais frio/seco, ou descer para ar mais quente) ou reverter o curso",Reduzir a potência e baixar o trem de pouso,Desligar o pitot-heat,1,medium,O piloto deve sair imediatamente da área de umidade visível/água superesfriada.
meteorologia,Fogo de Santelmo (St. Elmo's Fire) em vôo noturno indica:,Que o motor está pegando fogo internamente,Uma forte descarga eletrostática (corona) da fuselagem devido ao voo próximo a trovoadas ou cristais de gelo,Fogo no sistema elétrico,Luzes de emergência ligadas,1,easy,"É inofensivo, mas alerta sobre forte campo elétrico na área e potencial risco de raios próximos."
meteorologia,"Para a formação de uma trovoada, três elementos são indispensáveis: Ar instável, núcleo de levantamento inicial e:",Vento superior a 50 nós,Frente fria presente,Alto teor de umidade,Cristais de gelo no solo,2,medium,"Instabilidade, fator de levantamento térmico ou orográfico e umidade abundante para alimentar a condensação."
meteorologia,Granizo é formado exclusivamente em qual tipo de nuvem?,Cumulus mediocris,Altostratus,Cumulonimbus (Cb),Nimbostratus,2,easy,Somente o Cb tem correntes ascendentes suficientemente fortes para carregar a gota d'água repetidas vezes acima do nível de congelamento até ela virar pedra de gelo.
meteorologia,Trovoadas frontais são:,Isoladas e ocorrem tipicamente à tarde pelo calor do sol,Organizadas em longas faixas (linhas) ao longo de uma frente em movimento,Invisíveis nos radares,Comuns apenas no deserto,1,medium,"Trovoadas convectivas ocorrem isoladas pelo calor (térmicas); frontais movem-se com frentes, formando extensas linhas contínuas."
meteorologia,Microburst é um perigoso fenômeno meteorológico devido a:,Aumento drástico e sustentado da visibilidade,"Forte corrente descendente que atinge o solo e se espalha, gerando intenso windshear de proa seguido de severo vento de cauda",Tempestade de neve,Gelo de carburador em altas altitudes,1,medium,"O avião ganha lift (vento de proa), o piloto compensa reduzindo, e em seguida toma o vento de cauda (perde lift de vez), afundando."
meteorologia,Geada na asa de um avião antes da decolagem:,Deve ser ignorada pois derrete rápido na corrida da pista,Ajuda na aderência aerodinâmica,"Deve ser totalmente removida, pois torna o fluxo de ar turbulento, reduz a sustentação e pode impedir a decolagem",Não tem efeito na sustentação,2,easy,Nunca decole com geada/gelo na asa; a textura rugosa da geada compromete a camada limite e destrói o lift.
meteorologia,A instabilidade condicional da atmosfera significa que o ar:,Será instável apenas se for levantado até a saturação,É instável em todas as condições de temperatura,É completamente estável em qualquer situação,É úmido e quente no nível do mar,0,hard,"É estável enquanto seco, mas se empurrado para cima até saturar, a liberação do calor latente de condensação o torna mais quente que o ar ambiente, virando instável (nuvens)."
meteorologia,Roll cloud (nuvem rolo) freqüentemente aparece:,Na base de uma inversão térmica,Sob um Cirrostratus,"Na borda de avanço de uma trovoada, marcando a violenta frente de rajada",Após a passagem de uma frente quente,2,medium,"Marca a ""gust front"", área de intensa turbulência na chegada da corrente fria descendente do Cb."
meteorologia,"A temperatura na qual a água está líquida, embora abaixo de 0°C, é chamada de:",Ponto de condensação,Superesfriamento (Supercooled water),Ponto de Orvalho,Geada latente,1,easy,Água pura pode permanecer líquida até cerca de -40°C nas nuvens se não encontrar núcleo de congelamento.
meteorologia,A região da atmosfera de maior risco de turbulência severa CAT está associada a:,Camada limite planetária (abaixo de 3000 pés),Vizinhanças do núcleo da corrente de jato (Jet Stream) e acima da tropopausa,Interior da estratosfera superior (50 mil pés),Base de Nimbostratus,1,medium,Onde os ventos apresentam enorme variação de velocidade (cisalhamento forte) no eixo da Jet Stream.
meteorologia,"Gelo de carburador em aeronaves a pistão pode ocorrer, mais severamente, quando:",A temperatura ambiente está abaixo de -10°C em ar seco,"A temperatura está entre -5°C e +15°C, com ar úmido (alta umidade) e durante regimes de baixa potência do motor",Em voo acima do FL200 em tempo bom,Durante decolagens no calor de 35°C,1,hard,"Devido à expansão do ar e vaporização do combustível, há queda de temperatura (até 20°C a menos) no carburador. Pode ocorrer gelo mesmo com ar a 15°C."
meteorologia,Um voo penetrando em um Cb corre o risco de encontrar correntes ascendentes ou descendentes da ordem de:,100 pés por minuto,500 pés por minuto,Até 5.000 pés por minuto ou mais,15.000 pés por minuto,2,medium,"As correntes de Cb são extremamente violentas, chegando a milhares de pés por minuto."
meteorologia,Em que fase da trovoada ocorrem fortes ventos de superfície e redução drástica da temperatura local?,Desenvolvimento,Fase de dissipação estática,Fase Madura (downdrafts/microburst atinge o solo),Pós-Frente fria,2,medium,"A corrente de vento frio cai com a chuva na maturidade, espalhando-se no solo como frente de rajada."
meteorologia,Chuva congelante (Freezing Rain) ocorre quando:,Gelo desce até o solo,"Gotas de chuva em estado líquido e superesfriado atingem uma superfície com temperatura abaixo de zero, congelando instantaneamente",Neve derrete antes de tocar o solo,"Não há precipitação, apenas geada radiativa",1,medium,Gera o gelo claro extremo em toda a estrutura do avião.
meteorologia,Trovoadas orográficas ocorrem devido a:,Passagem de uma frente quente,Elevação forçada de ar quente e úmido ao longo de uma encosta de montanha,Radiação noturna do solo,Encontro de brisa marítima,1,easy,Típicas perto de cordilheiras onde o ar úmido sobe forçado pelo relevo.
